Stock Solution c_S1=0.0258270263671875,c_Ion1=0.105,c_Stot=0.28536348134241507
	0	c_Stot	c_Iontot	c_S1	c_Ion1	Mcount	Scount	Ioncount	fraction_of_Micelles	mean size	percent neutral
0	0.001	0.001007577919042679	0.0010079493442255228	0.000998046875	0.001	4.629950633277581e-18	3.2742905609062234e-17	4.336808689942018e-19	3.249664863653618e-14	7.071977263369492	0.013245033112582781
1	0.00175	0.0017758427960058423	0.0017743743480345409	0.00174658203125	0.00175	2.4435305916727513e-16	1.7145573155685767e-15	2.3418766925686896e-17	9.654893549276397e-13	7.016721302412072	0.01365878335651954
2	0.0025	0.0025499616471838884	0.0025497069259799183	0.002490234375	0.0025	3.0722320337199744e-15	2.1581261083758463e-14	4.211041237933699e-16	8.463366932436905e-12	7.024619510143919	0.019512489198802323
3	0.00325	0.003331916787443174	0.0033339437596343873	0.0032309570312499996	0.00325	1.99565423654181e-14	1.4033392503609576e-13	3.5388358909926865e-15	4.211807616713752e-11	7.031975903765517	0.025217251566807174
4	0.004	0.0041298836640079875	0.004127318366585006	0.0039765625	0.004	8.959269387823675e-14	6.306951488843637e-13	1.947140365610167e-14	1.5271499155796654e-10	7.039582376455006	0.030872924408162368
5	0.00475	0.004929149654268599	0.0049294137459330555	0.0047128906250000005	0.00475	3.087312919166967e-13	2.1756754384205657e-12	7.934711915291714e-14	4.413896089635766e-10	7.047149075538532	0.03647010843240446
6	0.0055	0.005736306101263874	0.005740378878113293	0.005446289062499999	0.0055	8.913686562802057e-13	6.288441121993227e-12	2.6417496662434203e-13	1.096252712282509e-09	7.054815174044472	0.042009611205615825
7	0.00625	0.0065644491666427265	0.006560817154831277	0.00618896484375	0.00625	2.287979475438893e-12	1.61593360220591e-11	7.674798296886109e-13	2.4616438655923833e-09	7.062710219006369	0.04749451516082868
8	0.006999999999999999	0.0073891151715529246	0.007389633731364978	0.0069179687500000005	0.007	5.231701045720768e-12	3.699135876084059e-11	1.957764679538787e-12	5.006195992620635e-09	7.070617842565259	0.05292491936282416
9	0.00775	0.008221737021419017	0.008227292506907515	0.00764404296875	0.00775	1.1032272350506895e-11	7.809364786781625e-11	4.553024623987767e-12	9.498436603404983e-09	7.078654821663111	0.058302112249825476
10	0.0085	0.00908057744072197	0.009074934927065292	0.0083837890625	0.0085	2.208602485276291e-11	1.565236742301357e-10	9.959318092445102e-12	1.7237193917669066e-08	7.087000728904593	0.06362819005770325
11	0.00925	0.009930934751291863	0.009930453863487293	0.009105468749999998	0.00925	4.127295560700046e-11	2.928456817319347e-10	2.0177602644277925e-11	2.94882293626831e-08	7.09534070010397	0.06890182749134104
