23,20,305,1.21E+50
23,21,305,3.12E+50
24,5,305,4.59E+35
24,6,305,2.70E+37
24,7,305,2.09E+38
24,8,305,5.71E+39
24,9,305,2.03E+41
24,10,305,4.22E+42
24,11,305,8.27E+43
24,12,305,1.44E+45
24,13,305,2.15E+46
24,14,305,2.36E+47
24,15,305,2.29E+48
24,16,305,1.87E+49
24,17,305,1.30E+50
24,18,305,8.92E+50
24,19,305,4.12E+51
24,20,305,2.07E+52
24,21,305,1.97E+53
24,22,305,2.67E+53
24,23,305,1.05E+54
25,7,305,6.23E+39
25,8,305,3.81E+41
25,9,305,4.05E+42
25,10,305,9.66E+43
25,11,305,3.67E+45
25,12,305,4.90E+46
25,13,305,5.94E+47
25,14,305,8.67E+48
25,15,305,6.97E+49
25,16,305,7.94E+50
25,17,305,9.91E+51
25,18,305,7.11E+52
25,19,305,3.45E+53
25,20,305,3.16E+54
25,21,305,1.89E+55
25,22,305,9.91E+55
25,23,305,5.02E+56
26,7,305,1.64E+41
26,8,305,8.79E+42
26,9,305,3.22E+44
26,10,305,5.54E+45
26,11,305,1.38E+47
26,12,305,3.16E+48
26,13,305,4.78E+49
26,14,305,6.66E+50
26,15,305,8.81E+51
26,16,305,8.23E+52
26,17,305,6.92E+53
26,18,305,5.16E+54
26,19,305,3.27E+55
26,20,305,2.20E+56
26,21,305,7.30E+56
26,22,305,3.91E+57
26,23,305,7.46E+57
27,9,305,4.38E+45
27,10,305,2.25E+47
27,11,305,5.49E+48
27,12,305,1.28E+50
27,13,305,2.62E+51
27,14,305,4.44E+52
27,15,305,5.90E+53
27,16,305,7.46E+54
27,17,305,8.15E+55
27,18,305,7.62E+56
27,19,305,6.09E+57
27,20,305,4.17E+58
27,21,305,2.38E+59
27,22,305,1.07E+60
27,23,305,4.17E+60
27,24,305,2.57E+61
27,25,305,3.05E+62
28,8,305,3.18E+47
28,10,305,4.28E+48
28,11,305,1.35E+50
28,12,305,4.32E+51
28,13,305,9.28E+52
28,14,305,1.65E+54
28,15,305,2.53E+55
28,16,305,3.50E+56
28,17,305,3.95E+57
28,18,305,4.06E+58
28,19,305,3.38E+59
28,20,305,2.56E+60
28,21,305,1.57E+61
28,22,305,8.67E+61
28,23,305,3.34E+62
28,24,305,1.39E+63
28,25,305,1.31E+64
28,26,305,5.26E+64
29,10,305,1.48E+50
29,11,305,4.57E+51
29,12,305,1.54E+53
29,13,305,4.77E+54
29,14,305,8.62E+55
29,15,305,1.35E+57
29,16,305,2.15E+58
29,17,305,2.82E+59
29,18,305,3.20E+60
29,19,305,2.99E+61
29,20,305,2.50E+62
29,21,305,1.86E+63
29,22,305,1.23E+64
29,23,305,7.36E+64
29,24,305,3.73E+65
29,25,305,3.11E+66
29,26,305,6.36E+66
29,27,305,1.62E+68
29,28,305,3.98E+68
30,10,305,2.09E+52
30,12,305,9.62E+53
30,13,305,5.22E+55
30,14,305,1.80E+57
30,15,305,4.31E+58
30,16,305,2.75E+59
30,17,305,3.16E+60
30,18,305,1.21E+62
30,19,305,6.64E+62
30,20,305,7.84E+63
30,21,305,6.94E+64
30,22,305,5.51E+65
30,23,305,4.33E+66
30,24,305,3.66E+67
30,25,305,1.45E+68
30,26,305,5.53E+68
30,27,305,1.98E+69
31,12,305,2.83E+55
31,13,305,1.74E+57
31,14,305,7.85E+58
31,15,305,1.87E+60
31,16,305,4.32E+61
31,17,305,7.33E+62
31,18,305,1.11E+64
31,19,305,1.51E+65
31,20,305,5.92E+65
31,21,305,4.43E+66
31,22,305,4.83E+67
31,23,305,4.15E+68
31,24,305,7.14E+69
31,25,305,4.25E+70
31,26,305,2.31E+71
31,27,305,1.22E+72
31,28,305,1.41E+72
32,12,305,2.01E+57
32,13,305,1.11E+59
32,14,305,2.52E+60
32,15,305,5.30E+61
32,16,305,1.23E+63
32,17,305,2.52E+64
32,18,305,4.00E+65
32,19,305,5.96E+66
32,20,305,7.46E+67
32,21,305,8.40E+68
32,22,305,7.86E+69
32,23,305,6.38E+70
32,24,305,4.61E+71
32,25,305,2.79E+72
32,26,305,1.48E+73
32,27,305,5.30E+73
32,28,305,2.54E+74
32,29,305,1.61E+75
33,12,305,2.24E+59
33,13,305,3.46E+60
33,14,305,7.35E+61
33,15,305,2.76E+63
33,16,305,6.11E+64
33,17,305,1.15E+66
33,18,305,2.04E+67
33,19,305,2.95E+68
33,20,305,4.13E+69
33,21,305,5.07E+70
33,22,305,5.51E+71
33,23,305,5.41E+72
33,24,305,4.76E+73
33,25,305,3.18E+74
33,26,305,2.05E+75
33,27,305,1.20E+76
33,28,305,5.37E+76
33,29,305,1.80E+77
33,30,305,3.67E+77
34,14,305,4.95E+62
34,15,305,1.97E+64
34,16,305,1.12E+66
34,17,305,2.37E+67
34,18,305,5.40E+68
34,19,305,1.02E+70
34,20,305,1.73E+71
34,21,305,2.44E+72
34,22,305,3.05E+73
34,23,305,3.16E+74
34,24,305,3.03E+75
34,25,305,2.41E+76
34,26,305,1.74E+77
34,27,305,9.86E+77
34,28,305,4.59E+78
34,29,305,3.91E+79
34,30,305,8.78E+79
34,31,305,2.29E+81
35,13,305,3.30E+64
35,14,305,4.41E+64
35,15,305,1.39E+66
35,16,305,7.22E+67
35,17,305,1.19E+69
35,18,305,2.91E+70
35,19,305,4.82E+71
35,20,305,9.10E+72
35,21,305,1.53E+74
35,22,305,1.39E+75
35,23,305,1.81E+76
35,24,305,2.11E+77
35,25,305,1.82E+78
35,26,305,2.07E+79
35,27,305,1.52E+80
35,28,305,1.50E+81
35,29,305,6.02E+81
35,30,305,2.61E+82
35,31,305,1.20E+83
35,32,305,1.85E+83
36,14,305,1.57E+66
36,15,305,4.86E+67
36,16,305,1.99E+69
36,17,305,5.30E+70
36,18,305,1.38E+72
36,19,305,3.08E+73
36,20,305,6.25E+74
36,21,305,9.53E+75
36,22,305,1.42E+77
36,23,305,1.79E+78
36,24,305,2.01E+79
36,25,305,2.05E+80
36,26,305,1.83E+81
36,27,305,1.47E+82
36,28,305,1.05E+83
36,29,305,5.72E+83
36,30,305,2.89E+84
36,31,305,1.39E+85
36,32,305,6.46E+85
36,33,305,4.78E+85
37,16,305,1.55E+70
37,17,305,5.64E+71
37,18,305,2.09E+73
37,19,305,5.79E+74
37,20,305,1.39E+76
37,21,305,2.77E+77
37,22,305,4.67E+78
37,23,305,6.47E+79
37,24,305,8.32E+80
37,25,305,9.35E+81
37,26,305,9.26E+82
37,27,305,8.31E+83
37,28,305,6.18E+84
37,29,305,4.05E+85
37,30,305,2.53E+86
37,31,305,1.31E+87
37,32,305,6.64E+87
37,33,305,2.73E+88
37,34,305,5.66E+88
38,16,305,3.39E+71
38,17,305,1.18E+73
38,18,305,9.80E+74
38,19,305,1.43E+76
38,20,305,3.88E+77
38,21,305,7.90E+78
38,22,305,1.27E+80
38,23,305,1.76E+81
38,24,305,2.49E+82
38,25,305,3.26E+83
38,26,305,3.82E+84
38,27,305,3.69E+85
38,28,305,3.29E+86
38,29,305,2.62E+87
38,30,305,1.81E+88
38,31,305,1.02E+89
38,32,305,6.30E+89
38,33,305,4.27E+90
38,34,305,2.21E+91
38,35,305,3.08E+91
39,16,305,2.42E+74
39,17,305,1.63E+74
39,18,305,2.10E+76
39,19,305,2.41E+77
39,20,305,4.28E+78
39,21,305,1.52E+80
39,22,305,3.47E+81
39,23,305,6.41E+82
39,24,305,1.07E+84
39,25,305,1.53E+85
39,26,305,1.88E+86
39,27,305,2.12E+87
39,28,305,2.04E+88
39,29,305,1.88E+89
39,30,305,1.38E+90
39,31,305,9.51E+90
39,32,305,5.94E+91
39,33,305,3.44E+92
39,34,305,2.86E+93
39,35,305,2.28E+95
39,36,305,1.23E+96
39,37,305,2.80E+96
40,17,305,6.96E+75
40,18,305,1.79E+77
40,19,305,8.05E+78
40,20,305,4.15E+80
40,21,305,9.46E+81
40,22,305,1.87E+83
40,23,305,3.67E+84
40,24,305,6.55E+85
40,25,305,1.07E+87
40,26,305,1.67E+88
40,27,305,2.24E+89
40,28,305,6.37E+89
40,29,305,7.64E+90
40,30,305,2.42E+92
40,31,305,1.87E+93
40,32,305,1.29E+94
40,33,305,7.37E+94
40,34,305,2.61E+95
40,35,305,2.02E+96
40,36,305,4.37E+96
41,18,305,2.89E+78
41,19,305,5.34E+79
41,20,305,2.66E+81
41,21,305,6.92E+82
41,22,305,2.85E+84
41,23,305,7.76E+85
41,24,305,1.83E+87
41,25,305,4.07E+88
41,26,305,7.04E+89
41,27,305,1.17E+91
41,28,305,1.57E+92
41,29,305,1.87E+93
41,30,305,1.94E+94
41,31,305,1.74E+95
41,32,305,1.39E+96
41,33,305,9.43E+96
41,34,305,7.59E+97
41,35,305,2.67E+98
41,36,305,4.89E+98
42,20,305,8.32E+82
42,21,305,2.92E+84
42,22,305,9.54E+85
42,23,305,2.52E+87
42,24,305,7.20E+88
42,25,305,1.65E+90
42,26,305,3.14E+91
42,27,305,5.40E+92
42,28,305,8.63E+93
42,29,305,1.18E+95
42,30,305,1.49E+96
42,31,305,1.59E+97
42,32,305,1.53E+98
42,33,305,1.33E+99
43,20,305,3.77E+83
43,21,305,8.77E+85
43,22,305,3.00E+87
43,23,305,7.99E+88
43,24,305,2.29E+90
43,25,305,5.64E+91
43,26,305,1.23E+93
43,27,305,2.38E+94
43,28,305,4.10E+95
43,29,305,6.39E+96
43,30,305,9.40E+97
43,31,305,1.13E+99
44,21,305,2.76E+87
44,22,305,1.02E+89
44,23,305,3.08E+90
44,24,305,1.21E+92
44,25,305,3.01E+93
44,26,305,6.89E+94
44,27,305,1.46E+96
44,28,305,2.71E+97
44,29,305,4.59E+98
44,30,305,6.83E+99
45,21,305,2.83E+88
45,22,305,1.39E+90
45,23,305,6.50E+91
45,24,305,2.40E+93
45,25,305,5.50E+94
45,26,305,1.33E+96
45,27,305,3.07E+97
45,28,305,6.26E+98
46,23,305,2.28E+92
46,24,305,2.49E+94
46,25,305,9.00E+95
46,26,305,2.21E+97
46,27,305,5.59E+98
47,22,305,2.31E+93
47,24,305,2.35E+95
47,25,305,1.00E+97
47,26,305,7.53E+98
1,0,300,1
1,1,300,3.45
2,0,300,1.75
2,1,300,12.8
2,2,300,28.7
3,0,300,4.11
3,1,300,50.8
3,2,300,196
3,3,300,584
4,0,300,19.5
4,1,300,361
4,2,300,2790
4,3,300,8740
4,4,300,31400
5,0,300,72.6
5,1,300,4030
5,2,300,33000
5,3,300,210000
5,4,300,1060000
5,5,300,2360000
6,0,300,569
6,1,300,33500
6,2,300,246000
6,3,300,2960000
6,4,300,19700000
6,5,300,59300000
6,6,300,1.40E+08
7,0,300,3480
7,1,300,207000
7,2,300,3490000
7,3,300,5.00E+07
7,4,300,4.72E+08
7,5,300,2.19E+09
7,6,300,6.59E+09
7,7,300,2.10E+10
8,0,300,56300
8,1,300,2990000
8,2,300,70200000
8,3,300,1.26E+09
8,4,300,1.21E+10
8,5,300,7.92E+10
8,6,300,2.82E+11
8,7,300,1.03E+12
8,8,300,3.74E+12
9,1,300,17200000
9,2,300,8.26E+08
9,3,300,1.85E+10
9,4,300,2.52E+11
9,5,300,1.81E+12
9,6,300,9.24E+12
9,7,300,3.51E+13
9,8,300,6.81E+13
9,9,300,2.02E+13
10,1,300,3.69E+08
10,2,300,1.82E+10
10,3,300,3.87E+11
10,4,300,6.33E+12
10,5,300,6.32E+13
10,6,300,4.75E+14
10,7,300,2.21E+15
10,8,300,6.22E+15
10,9,300,8.83E+15
11,1,300,3.70E+09
11,2,300,3.66E+11
11,3,300,1.08E+13
11,4,300,1.76E+14
11,5,300,2.14E+15
11,6,300,8.94E+15
11,7,300,1.12E+17
11,8,300,5.16E+17
11,9,300,1.47E+18
11,10,300,3.97E+18
11,11,300,8.14E+18
12,1,300,8.53E+10
12,2,300,5.16E+12
12,3,300,1.58E+14
12,4,300,3.47E+15
12,5,300,1.87E+16
12,6,300,2.92E+17
12,7,300,2.10E+18
12,8,300,2.68E+19
12,9,300,1.58E+20
12,10,300,6.45E+20
12,11,300,7.48E+20
13,1,300,1.05E+12
13,2,300,5.32E+13
13,3,300,1.63E+15
13,4,300,7.16E+16
13,5,300,1.29E+18
13,6,300,1.64E+19
13,7,300,1.53E+20
13,8,300,9.65E+20
13,9,300,4.76E+21
13,10,300,2.22E+22
13,11,300,1.77E+23
13,12,300,2.81E+23
14,1,300,3.62E+13
14,2,300,2.94E+15
14,3,300,8.99E+16
14,4,300,1.95E+18
14,5,300,3.67E+19
14,6,300,6.01E+20
14,7,300,7.41E+21
14,8,300,5.80E+22
14,9,300,3.46E+23
14,10,300,1.55E+24
14,11,300,6.28E+24
14,12,300,1.11E+25
15,1,300,1.58E+16
15,2,300,7.26E+16
15,3,300,1.56E+18
15,4,300,3.52E+19
15,5,300,1.02E+21
15,6,300,2.04E+22
15,7,300,2.94E+23
15,8,300,3.20E+24
15,9,300,2.65E+25
15,10,300,1.59E+26
15,11,300,9.06E+26
15,12,300,3.48E+27
15,13,300,1.00E+28
16,2,300,4.49E+17
16,3,300,2.12E+19
16,4,300,1.13E+21
16,5,300,3.53E+22
16,6,300,7.68E+23
16,7,300,1.29E+25
16,8,300,1.56E+26
16,9,300,1.52E+27
16,10,300,1.09E+28
16,11,300,6.55E+28
16,12,300,2.95E+29
16,13,300,7.08E+29
16,14,300,1.28E+30
16,15,300,5.18E+30
17,3,300,6.42E+20
17,4,300,2.21E+22
17,5,300,7.60E+23
17,6,300,1.98E+25
17,7,300,3.66E+26
17,8,300,5.23E+27
17,9,300,6.08E+28
17,10,300,6.10E+29
17,11,300,4.91E+30
17,12,300,3.36E+31
17,13,300,1.70E+32
17,14,300,5.63E+32
17,15,300,2.61E+33
17,16,300,1.12E+34
18,3,300,2.57E+22
18,4,300,2.70E+24
18,5,300,6.51E+25
18,6,300,1.29E+27
18,7,300,3.41E+27
18,8,300,4.04E+28
18,9,300,5.39E+29
18,10,300,5.04E+31
18,11,300,8.05E+31
18,12,300,3.42E+33
18,13,300,2.13E+34
18,14,300,1.05E+35
18,15,300,5.57E+35
18,16,300,1.71E+36
18,17,300,1.59E+36
19,3,300,2.99E+23
19,4,300,1.65E+25
19,5,300,8.14E+26
19,6,300,2.27E+28
19,7,300,5.66E+29
19,8,300,1.12E+31
19,9,300,1.73E+32
19,10,300,2.30E+33
19,11,300,2.51E+34
19,12,300,2.26E+35
19,13,300,1.63E+36
19,14,300,9.34E+36
19,15,300,4.66E+37
19,16,300,1.93E+38
19,17,300,4.71E+38
20,2,300,1.85E+24
20,3,300,1.20E+25
20,4,300,5.28E+26
20,5,300,2.68E+28
20,6,300,7.58E+29
20,7,300,1.73E+31
20,8,300,3.77E+32
20,9,300,6.54E+33
20,10,300,5.84E+34
20,11,300,5.41E+35
20,12,300,6.16E+36
20,13,300,5.39E+37
20,14,300,3.73E+38
20,15,300,2.09E+39
20,16,300,1.53E+40
20,17,300,4.86E+40
20,18,300,1.23E+41
21,6,300,5.09E+30
21,7,300,2.23E+32
21,8,300,6.45E+33
21,9,300,1.40E+35
21,10,300,2.45E+36
21,11,300,3.70E+37
21,12,300,4.48E+38
21,13,300,4.16E+39
21,14,300,3.33E+40
21,15,300,2.25E+41
21,16,300,9.37E+41
21,17,300,4.29E+42
21,18,300,1.26E+43
21,19,300,5.49E+43
22,5,300,4.41E+30
22,6,300,5.52E+32
22,7,300,1.18E+34
22,8,300,2.97E+35
22,9,300,6.39E+36
22,10,300,1.11E+38
22,11,300,1.80E+39
22,12,300,2.32E+40
22,13,300,2.51E+41
22,14,300,2.30E+42
22,15,300,1.84E+43
22,16,300,1.23E+44
22,17,300,7.35E+44
22,18,300,4.04E+45
22,19,300,1.37E+46
22,20,300,5.87E+46
22,21,300,3.45E+47
23,6,300,6.44E+33
23,7,300,1.78E+35
23,8,300,6.41E+36
23,9,300,1.88E+38
23,10,300,4.52E+39
23,11,300,8.02E+40
23,12,300,1.13E+42
23,13,300,1.32E+43
23,14,300,1.43E+44
23,15,300,1.27E+45
23,16,300,8.22E+45
23,17,300,5.70E+46
23,18,300,2.75E+47
23,19,300,1.29E+48
23,20,300,1.92E+49
23,21,300,6.69E+49
24,6,300,3.25E+35
24,7,300,1.02E+37
24,8,300,3.09E+38
24,9,300,9.59E+39
24,10,300,1.83E+41
24,11,300,3.77E+42
24,12,300,5.61E+43
24,13,300,8.78E+44
24,14,300,1.05E+46
24,15,300,1.12E+47
24,16,300,1.01E+48
24,17,300,7.83E+48
24,18,300,5.30E+49
24,19,300,3.22E+50
24,20,300,1.80E+51
24,21,300,8.85E+51
24,22,300,1.10E+53
25,7,300,6.23E+38
25,8,300,2.46E+40
25,9,300,4.25E+41
25,10,300,1.25E+43
25,11,300,2.90E+44
25,12,300,1.66E+45
25,13,300,7.08E+46
25,14,300,3.40E+47
25,15,300,3.29E+48
25,16,300,8.80E+49
25,17,300,7.09E+50
25,18,300,4.66E+51
25,19,300,2.74E+52
25,20,300,8.90E+52
25,21,300,4.56E+53
25,22,300,1.11E+54
25,23,300,3.39E+54
26,8,300,3.12E+41
26,9,300,1.21E+43
26,10,300,2.39E+44
26,11,300,5.81E+45
26,12,300,1.09E+47
26,13,300,2.00E+48
26,14,300,2.65E+49
26,15,300,3.24E+50
26,16,300,3.11E+51
26,17,300,2.90E+52
26,18,300,2.16E+53
26,19,300,1.37E+54
26,20,300,7.26E+54
26,21,300,3.53E+55
26,22,300,1.82E+56
26,23,300,4.47E+56
26,24,300,3.37E+57
27,8,300,4.02E+42
27,9,300,2.12E+44
27,10,300,6.25E+45
27,11,300,1.31E+47
27,12,300,3.44E+48
27,13,300,7.01E+49
27,14,300,1.30E+51
27,15,300,1.87E+52
27,16,300,2.31E+53
27,17,300,2.48E+54
27,18,300,2.24E+55
27,19,300,1.76E+56
27,20,300,1.10E+57
27,21,300,6.16E+57
27,22,300,2.77E+58
27,23,300,1.29E+59
27,24,300,4.55E+59
27,25,300,2.16E+59
28,9,300,4.41E+45
28,10,300,1.21E+47
28,11,300,3.23E+48
28,12,300,9.59E+49
28,13,300,2.05E+51
28,14,300,3.82E+52
28,15,300,5.83E+53
28,16,300,7.89E+54
28,17,300,9.45E+55
28,18,300,9.51E+56
28,19,300,8.59E+57
28,20,300,6.62E+58
28,21,300,4.63E+59
28,22,300,2.36E+60
28,23,300,1.16E+61
28,24,300,4.74E+61
28,25,300,3.44E+62
28,26,300,3.37E+62
29,9,300,1.34E+47
29,10,300,1.74E+48
29,11,300,1.04E+50
29,12,300,2.90E+51
29,13,300,6.51E+52
29,14,300,1.46E+54
29,15,300,2.44E+55
29,16,300,3.71E+56
29,17,300,4.54E+57
29,18,300,5.20E+58
29,19,300,5.35E+59
29,20,300,4.77E+60
29,21,300,3.62E+61
29,22,300,2.33E+62
29,23,300,1.42E+63
29,24,300,7.91E+63
29,25,300,4.80E+64
29,26,300,2.50E+65
29,27,300,1.28E+66
30,9,300,2.33E+48
30,10,300,1.00E+50
30,11,300,1.79E+51
30,12,300,5.83E+52
30,13,300,1.58E+54
30,14,300,3.83E+55
30,15,300,6.92E+56
30,16,300,1.25E+58
30,17,300,1.78E+59
30,18,300,2.36E+60
30,19,300,2.79E+61
30,20,300,2.86E+62
30,21,300,2.47E+63
30,22,300,1.99E+64
30,23,300,1.20E+65
30,24,300,8.56E+65
30,25,300,3.37E+66
30,26,300,1.69E+67
30,27,300,5.94E+67
30,28,300,3.54E+68
30,29,300,5.17E+69
31,10,300,6.09E+50
31,11,300,2.14E+52
31,12,300,7.55E+53
31,13,300,2.53E+55
31,14,300,4.62E+56
31,15,300,1.41E+58
31,16,300,2.85E+59
31,17,300,2.88E+60
31,18,300,7.39E+61
31,19,300,9.40E+62
31,20,300,1.06E+64
31,21,300,1.05E+65
31,22,300,3.83E+65
31,23,300,6.78E+66
31,24,300,4.31E+67
31,25,300,2.25E+68
31,26,300,1.08E+69
31,27,300,5.00E+69
31,28,300,2.65E+70
31,29,300,4.80E+70
32,11,300,3.25E+54
32,12,300,1.45E+56
32,13,300,8.55E+56
32,14,300,1.32E+58
32,15,300,2.54E+59
32,16,300,5.43E+60
32,17,300,1.12E+62
32,18,300,1.76E+63
32,19,300,2.50E+64
32,20,300,3.60E+65
32,21,300,3.91E+66
32,22,300,3.92E+67
32,23,300,3.26E+68
32,24,300,2.41E+69
32,25,300,1.34E+70
32,26,300,6.99E+70
32,27,300,3.58E+71
32,28,300,1.42E+72
32,29,300,6.88E+72
33,12,300,5.15E+55
33,13,300,1.07E+58
33,14,300,2.11E+59
33,15,300,4.48E+60
33,16,300,9.10E+61
33,17,300,2.19E+63
33,18,300,4.37E+64
33,19,300,8.19E+65
33,20,300,1.21E+67
33,21,300,1.64E+68
33,22,300,1.86E+69
33,23,300,1.83E+70
33,24,300,1.66E+71
33,25,300,1.25E+72
33,26,300,8.15E+72
33,27,300,4.48E+73
33,28,300,2.00E+74
33,29,300,8.02E+74
33,30,300,2.24E+75
34,13,300,5.17E+59
34,14,300,2.52E+60
34,15,300,2.15E+62
34,16,300,4.30E+63
34,17,300,9.03E+64
34,18,300,1.73E+66
34,19,300,2.78E+67
34,20,300,4.28E+68
34,21,300,5.91E+69
34,22,300,7.24E+70
34,23,300,7.50E+71
34,24,300,7.18E+72
34,25,300,5.94E+73
34,26,300,4.45E+74
34,27,300,3.03E+75
34,28,300,1.55E+76
34,29,300,1.06E+77
34,30,300,2.89E+77
34,31,300,2.55E+78
35,13,300,3.06E+60
35,14,300,3.79E+61
35,15,300,6.69E+62
35,16,300,6.14E+64
35,17,300,1.65E+66
35,18,300,2.85E+67
35,19,300,5.49E+68
