Stock Solution c_S1=0.027893829345703128,c_Ion1=0.105,c_Stot=0.3060645740716982
	0	c_Stot	c_Iontot	c_S1	c_Ion1	Mcount	Scount	Ioncount	fraction_of_Micelles	mean size	percent neutral
45	0.03475	0.03886267541644446	0.038860419659365215	0.030949218750000004	0.03475	2.1934365169457711e-07	1.7166648119265604e-06	3.42339512932055e-07	4.417258445362117e-05	7.8263710787349945	0.19942129095537167
46	0.0355	0.03981784969192739	0.039794457632092876	0.03154785156249999	0.0355	2.637917898354525e-07	2.0855060829522154e-06	4.2502460428223143e-07	5.237616041769899e-05	7.905879421998342	0.20379926376458807
47	0.03625	0.04072759967848668	0.040727118723849494	0.032108154296875	0.03625	3.1399959790356763e-07	2.5119051487235144e-06	5.236537018449283e-07	6.167574736918181e-05	7.999708169992451	0.20846874019547898
48	0.037000000000000005	0.04164004281747779	0.04166357378227235	0.0326640625	0.037	3.7333741284422113e-07	3.0304373693015862e-06	6.473446963126128e-07	7.277699935576448e-05	8.117154255220779	0.213614279862779
49	0.03775	0.042609180098329334	0.042610095531791806	0.03325244140625	0.03775	4.4779646493312004e-07	3.705811077128751e-06	8.137745811653829e-07	8.697212827322281e-05	8.275659517951368	0.21959418983546578
50	0.0385	0.04358411108150094	0.04356102749426861	0.03383789062499999	0.0385	5.376852079107463e-07	4.563519182057552e-06	1.034670602202692e-06	0.00010470602861496731	8.48734373740681	0.22672647159471138
51	0.03925	0.04450786040709459	0.04450954664255221	0.034382080078125	0.03925	6.410743783869084e-07	5.61819958817128e-06	1.321950162648522e-06	0.00012622937918794529	8.763725049046526	0.23529782840605987
52	0.04	0.045434534936967225	0.04546196372387273	0.034921875000000005	0.04	7.675572695736133e-07	7.02326013462401e-06	1.7287723542355748e-06	0.0001545797738299204	9.150144768383875	0.24614955463672636
53	0.04075	0.046424632916166074	0.04642589207300115	0.035497070312500004	0.04075	9.358724941457919e-07	9.112274744906002e-06	2.376077994678538e-06	0.00019628102954224777	9.736662635034634	0.2607557455405773
54	0.0415	0.047421576002209635	0.0473946721634171	0.0360693359375	0.0415	1.1570403556871433e-06	1.227435163854429e-05	3.434855435073547e-06	0.00025883474724611345	10.608404087387942	0.2798400710867131
55	0.04225	0.048362516997429314	0.048360423298451166	0.036597412109375005	0.04225	1.442916386105452e-06	1.7073011695262208e-05	5.170514426090789e-06	0.00035302157032417723	11.832294552661951	0.30284723740484615
56	0.043	0.04930930283914	0.049331358946418054	0.03712109375	0.043	1.8531615464798414e-06	2.5169059455633358e-05	8.300786575078656e-06	0.0005104322715277784	13.581686660530513	0.3298012223981126
57	0.04375	0.050332861600442716	0.0503181998384353	0.03768310546875	0.04375	2.527436680204061e-06	4.0709615263812005e-05	1.466247301799839e-05	0.0008088078835448914	16.107076225753428	0.3601722326035417
58	0.0445	0.05130637127955261	0.05130604190609631	0.03819873046875	0.0445	3.5902373475184244e-06	6.878875602905205e-05	2.6753556929347277e-05	0.0013407449077667821	19.159946647148246	0.38892340076695464
59	0.04525	0.05230898172330949	0.05231010715558694	0.038709960937499996	0.04525	5.4531021102601625e-06	0.00012345533710822476	5.1273132588867953e-05	0.0023601173840708052	22.639469170390214	0.41531726201452385
60	0.046	0.05328839672529505	0.05333036934026514	0.039171875	0.046	8.631676115468246e-06	0.00022442101894846328	9.822761160060978e-05	0.00421144250417905	25.999703411750293	0.4376934569714571
61	0.04675	0.05436329921315052	0.05440142499676345	0.039627929687499994	0.04675	1.450287863043059e-05	0.0004219292189662563	0.00019298518687833888	0.007761287947442882	29.09279114292148	0.45738758588741596
62	0.0475	0.05552306950227268	0.05554728612147881	0.04003173828125001	0.0475	2.4720231053351077e-05	0.0007809242153932611	0.0003704222558367082	0.014064860289492751	31.590490141773934	0.4743382885753765
63	0.04825	0.05673243143050272	0.056784119738295905	0.040333984375	0.04825	4.035697951027346e-05	0.0013486390906648424	0.000659205792460503	0.02377192474672845	33.41774104579672	0.4887933302715795
64	0.049	0.05817701806495687	0.058187073681263926	0.040578125	0.049	6.43741988112522e-05	0.0022422707493469016	0.0011253726344549742	0.038542208313999876	34.83182378582033	0.5018897181719726
65	0.04975	0.05971925458391818	0.059724427907678304	0.04071337890624999	0.04975	9.510543411728436e-05	0.0034098888350008946	0.0017505766668531111	0.05709865032238941	35.853774988249434	0.5133823275657172
66	0.0505	0.06150235551386825	0.061450196660837175	0.04078466796875001	0.0505	0.00013427226134577028	0.00492263274303377	0.0025789726745399436	0.08003974322452997	36.66157621608298	0.5239010930054775
67	0.05125	0.06325533387539728	0.06324217205039885	0.0407647705078125	0.05125	0.00017590239782985567	0.006556164605649832	0.0034961378410635555	0.10364603589895534	37.271604517815526	0.5332596192064378
68	0.052000000000000005	0.0651484993333638	0.06516331688910172	0.040701171875	0.052	0.0002223963948012875	0.008402905790119285	0.004553810957157033	0.12898080348899144	37.78346226173014	0.5419328826120742
69	0.05275	0.06735684170977642	0.06729749784662857	0.04061853027343751	0.05275	0.0002771196451680971	0.01059714003675774	0.005829874545469758	0.15732833915251154	38.24030602496498	0.5501365958407627
70	0.0535	0.06950364390754508	0.0694546487709694	0.040490722656250006	0.0535	0.0003315820816289574	0.012806230927100669	0.007141467986470237	0.18425265507137628	38.621601216168635	0.5576557245549426
71	0.05425	0.07178318943571974	0.0717261371526877	0.0403431396484375	0.05425	0.00038966969980990424	0.015182235379106797	0.008573584917235144	0.21150126510751036	38.96180633627216	0.564711631926994
72	0.055	0.0741129342811009	0.07406508278381888	0.04017578125	0.055	0.0004493311593919042	0.017642785142406595	0.010079562473989653	0.2380527139229134	39.26454859325403	0.5713135648726
73	0.05575	0.07638471800726893	0.07640752485087238	0.039988647460937506	0.05575	0.0005079284834892077	0.020079872946285424	0.011595652577133686	0.2628781446096925	39.53287440851321	0.5774763918154555
74	0.0565	0.07881061781982143	0.07886623674195536	0.039795532226562506	0.0565	0.0005701800201133651	0.022682422166510605	0.013230953504169682	0.2878092164988182	39.781159224065426	0.5833130786051802
75	0.05725	0.08137668577333257	0.08143327945776659	0.039596984863281254	0.05725	0.0006357181605390777	0.02543559076227111	0.014977431676177391	0.31256606877699167	40.01079777350105	0.5888375786574448
76	0.057999999999999996	0.08406642380382225	0.08409878543282781	0.03939355468750001	0.058	0.0007041217753307994	0.028321979701520443	0.016825116644635624	0.3369000181048825	40.22312715469516	0.594065698159242
77	0.05875	0.08686163746198122	0.08685147744604571	0.039185791015625	0.05875	0.0007749364062769328	0.03132248729511775	0.01876262013356811	0.36060208177433223	40.419429312402556	0.5990143744584628
78	0.0595	0.08974343696231492	0.08967930017951879	0.03897424316406249	0.0595	0.000847697580013569	0.03441731080412818	0.020777767728932847	0.3835078304230838	40.60093082202413	0.6037010807491868
79	0.06025	0.09238643180891759	0.09238739577970123	0.03875210571289063	0.06025	0.0009148511302630576	0.037292623028989606	0.022677769743139994	0.40365909039675607	40.7635972622851	0.6081033700823704
80	0.061	0.0950187231740781	0.09510668819164658	0.038527099609375004	0.061	0.0009816566845190842	0.04016345359509272	0.02459132401978649	0.422689889460119	40.91395110783449	0.6122811117715018
81	0.06175	0.09798964081943982	0.09804677073314327	0.03830731201171875	0.06175	0.001056197341695387	0.04336539141198761	0.026725583458651475	0.44255077423841827	41.05803877746779	0.6162883024564066
82	0.0625	0.10098420145555934	0.10101864963445828	0.0380859375	0.0625	0.0011311762074443408	0.0465950026334786	0.02889359926567732	0.461408833875702	41.191639575544464	0.620100818385129
83	0.06325	0.10399676655228525	0.10401756297081335	0.037863525390625	0.06325	0.0012064597082357958	0.04984571408112152	0.03109045207457302	0.4793006141788184	41.31568898725249	0.6237337080571219
84	0.064	0.10702731472609323	0.10704230164499297	0.037640625000000004	0.064	0.0012820468621315302	0.053116566373388754	0.03331476800754343	0.4962898163830971	41.43106460638825	0.6272010839961605
85	0.06475	0.11008224936122732	0.110095808667445	0.03741778564453124	0.06475	0.0013580871343717843	0.056413021760428096	0.035569318047772025	0.5124624731759673	41.53858786573609	0.6305160925225024
86	0.0655	0.11317513762947337	0.11318573764931114	0.037195556640624995	0.0655	0.0014348967490785433	0.05974770330319128	0.037861576615097245	0.5279225150916151	41.63902618189067	0.6336909123178792
87	0.06625	0.1163274200769453	0.11632499435535565	0.03697448730468751	0.06625	0.001512974391595049	0.06314110456430634	0.040204263190830855	0.542787801212658	41.733095361739736	0.636736773426012
88	0.067	0.11956914814219713	0.11953229795219186	0.036755126953124995	0.067	0.0015930176464597622	0.06662232717404283	0.04261590362610601	0.5571866004666396	41.82146213012816	0.6396639900431139
89	0.06775	0.12293982549082695	0.1228328118018064	0.036538024902343744	0.06775	0.0016759419339352072	0.07022992215559973	0.04512146098275009	0.5712544480619901	41.90474665831403	0.6424820019418513
90	0.0685	0.12575566401248012	0.1257899283964692	0.03631536865234376	0.0685	0.00174594718568825	0.07329346070549983	0.04728691370373686	0.5828243306657434	41.97919691173685	0.6451723420966602
91	0.06925	0.12910244043818495	0.12909517063504566	0.036100112915039076	0.06925	0.0018281334618193345	0.07687654102329648	0.04979946693209253	0.5954693091964086	42.05193035895199	0.6477849584439734
92	0.07	0.13270585845990923	0.13257565952150374	0.03588867187500001	0.07	0.0019161583967777472	0.0807109796477361	0.05248738962346161	0.6081945483372845	42.12124623071945	0.6503128800138885
93	0.07075	0.1353237131670734	0.13542862405714756	0.03566864013671874	0.07075	0.0019813455948445476	0.08357583583789963	0.054552133975520556	0.6175993392578225	42.18135193343533	0.6527261549777105
94	0.0715	0.13914199726114945	0.13906677077437482	0.03546197509765625	0.0715	0.0020741665029881356	0.087619427259417	0.057398873749020404	0.6297123009882342	42.243198476683816	0.6550930032797195
95	0.07225	0.1424467249126864	0.1423804409843203	0.035251861572265626	0.07225	0.0021550593431382834	0.09115660471151363	0.05992370394223519	0.6399347178209162	42.29888378793678	0.6573709511436692
96	0.073	0.14570502298366333	0.1456713147194148	0.03504302978515624	0.073	0.002234812317752425	0.0946463682704677	0.06242666551859907	0.6495751919347323	42.35092473700636	0.6595780341006273
97	0.07375	0.14895298855760553	0.14896243260169173	0.034835891723632814	0.07375	0.0023142627296942474	0.09812409515755295	0.06493063824839308	0.6587588212075705	42.39972147437071	0.6617196127427948
98	0.0745	0.15223530090750828	0.1522828726016152	0.034630859375	0.0745	0.0023944444738251565	0.10163374264674245	0.0674645341502713	0.667609562571107	42.445646060182476	0.6638005488468909
99	0.07525	0.1556055471649028	0.15566802721215062	0.0344283447265625	0.07525	0.0024765954122950855	0.10522817368120177	0.07006357468703174	0.6762495013734076	42.489044903659	0.6658252465665293
100	0.076	0.15912678585769502	0.15916004010885765	0.034228759765625005	0.076	0.0025621703088674255	0.10896972032419125	0.07276972743800787	0.6847980981758874	42.53024084583976	0.6677976893169378
101	0.105	0.3060645740716982	0.30603039241648633	0.027893829345703128	0.105	0.006102874354646213	0.2628104360473023	0.18956828849233026	0.858676430764368	43.06338632831604	0.7213118753709253
