	c_tot	H_plot	H_plot_1
0	0.00293819048398364	-19.932753833522554	0.11505231441168083
1	0.0042206895702215945	-19.867756541553923	0.18004960638030326
2	0.005528126234933097	-19.800472077421613	0.24733407051261652
3	0.006841329628225815	-19.73202660940987	0.31577953852436175
4	0.008168669832414991	-19.6619421970118	0.38586395092243353
5	0.009510190823884426	-19.590217492405838	0.45758865552839373
6	0.01086593987972349	-19.51684799854851	0.5309581493857227
7	0.01223596775643791	-19.441826837713574	0.6059793102206602
8	0.01364781361749004	-19.362572903546727	0.6852332443875095
9	0.015049498406505483	-19.284793660047068	0.7630124878871655
10	0.01646568872408504	-19.20453866529055	0.843267482643684
11	0.017896452356930388	-19.122572115005134	0.9252340329290996
12	0.019341861794920267	-19.038872424711634	1.0089337232226052
13	0.020801994543599312	-18.953414390967954	1.094391756966283
14	0.022276933468641017	-18.866168872740076	1.1816372751941542
15	0.023766767176186532	-18.777102431155363	1.2707037167788653
16	0.025271590433465257	-18.68617692385227	1.3616292240819632
17	0.026791504634675417	-18.59334904993639	1.4544570979978424
18	0.028326618317754102	-18.498569841354342	1.549236306579886
19	0.02987704773841276	-18.40178409629317	1.6460220516410573
20	0.03144291750867527	-18.302929749996235	1.7448763979380038
21	0.03302436130815985	-18.20193717813432	1.8458689697999178
22	0.03462152267753204	-18.098728427552913	1.9490777203813203
23	0.03623455590497615	-17.99321636877526	2.054589779158978
24	0.03786362701826923	-17.885303763991363	2.1625023839428703
25	0.039508914897212206	-17.774882243248303	2.2729239046859293
26	0.041170612523963486	-17.661831179913868	2.385974968020366
27	0.04284892839253685	-17.546016453739313	2.5017896941949167
28	0.04454408810387719	-17.427289085091257	2.620517062842979
29	0.04615476430597415	-17.320825043706268	2.7269811042279675
30	0.04788004663539507	-17.188709677402972	2.85909647053126
31	0.04962287970413875	-17.060648016522563	2.9871581314116686
32	0.051383574522841625	-16.92892404595234	3.118882101981894
33	0.05316247131380178	-16.79328938828944	3.254516759644793
34	0.05483585804265994	-16.672798497998336	3.375007649935895
35	0.05664749712907655	-16.520086273592604	3.5277198743416283
36	0.05847846646294615	-16.37154243991305	3.6762637080211844
37	0.06032927942739734	-16.217742704797956	3.8300634431362743
38	0.062056490138666216	-16.080964293841948	3.9668418540922836
39	0.06394357859566327	-15.905662974163342	4.142143173770893
40	0.06585268629307589	-15.731956629131822	4.315849518802413
41	0.06762477452167331	-15.572470817337381	4.4753353305968515
42	0.06957793007256789	-15.35918519449637	4.688620953437864
43	0.07139013558456543	-15.143738215502974	4.904067932431259
44	0.07341591189262608	-14.802825831802512	5.244980316131722
45	0.07533284308626487	-14.274935655786974	5.772870492147262
46	0.07739470101935243	-13.274159203938453	6.773646943995783
47	0.07927622417335092	-11.548404738857027	8.499401409077207
48	0.08161998992037946	-9.14727480460124	10.900531343332995
49	0.08397495892179115	-6.360111745355703	13.687694402578531
50	0.08660723790255943	-4.14577094865142	15.902035199282812
51	0.08928775122970081	-2.434808047052874	17.612998100881363
52	0.09204087181144727	-1.2673010532905855	18.780505094643647
53	0.09482226400439292	-0.4282904674357117	19.619515680498523
54	0.09794102960414713	0.03255505920326247	20.080361207137496
55	0.1010988791432119	0.5077747844317051	20.555580932365935
56	0.10378200763683193	1.1287603359332692	21.176566483867504
57	0.10697418339115623	1.1115468313053676	21.159352979239596
58	0.11004324827511086	1.3963259613347097	21.444132109268942
59	0.11329905482584549	1.4853339294508467	21.53314007738508
60	0.11625939993775171	1.7635204134909925	21.811326561425222
61	0.11962791372148401	1.6876651033298224	21.735471251264055
62	0.12291366952995567	1.8118313447315615	21.859637492665794
63	0.12608167575490364	1.925713417317505	21.97351956525174
64	0.12910822623627555	2.0297704329709014	22.077576580905138
65	0.13239345160591867	1.9598765840164296	22.00768273195066
66	0.13604684555727875	1.874745495748186	21.922551643682418
67	0.13922338159343492	2.0367972660883917	22.084603414022624
68	0.14237015935155345	2.0459870583445454	22.09379320627877
69	0.14610326055532805	1.8862248540742792	21.934031002008506
70	0.1493931748795579	1.986073687467982	22.033879835402214
71	0.1528503097953728	1.928210202397557	21.976016350331793
72	0.15587537698086995	2.007870887328566	22.055677035262796
73	0.15956627208797314	1.8384789617915094	21.886285109725744
74	0.1629386837777641	1.8646664560605843	21.912472603994818
75	0.16642164652973485	1.8113728418965758	21.85917898983081
76	0.17011101644122725	1.7479644973504354	21.79577064528467
77	0.17364475792769332	1.7281266905700463	21.775932838504282
78	0.17707057468881973	1.6968073776930357	21.74461352562727
79	0.18044943118062723	1.6546459314129136	21.702452079347143
80	0.18441385173090372	1.569159039284325	21.616965187218558
81	0.18796366987420918	1.5458613875213953	21.593667535455626
82	0.19173123342401188	1.4891929141637354	21.536999062097966
83	0.19518146547173296	1.4481401189553138	21.49594626688955
84	0.1990332461744463	1.3927589654918067	21.44056511342604
85	0.20271385116520696	1.3433359151913722	21.391142063125606
86	0.20628139870875434	1.2902055322181647	21.338011680152402
87	0.20980517356917827	1.2362112121233981	21.284017360057632
88	0.21336540579898353	1.1847694490714782	21.232575597005713
89	0.21791215652063953	1.1768783998726635	21.2246845478069
90	0.22097243179390783	1.0379199931690146	21.085726141103247
91	0.22523869454605294	1.074567357703428	21.122373505637665
92	0.22900566712261813	0.9925182386479101	21.040324386582142
93	0.23330858889118058	0.9859712216507577	21.033777369584993
94	0.2372400897960857	0.9098863750337467	20.95769252296798
95	0.2408367720093859	0.8268052402675441	20.874611388201775
96	0.2441449958793697	0.738758307892653	20.786564455826884
97	0.24840359064186016	0.8059579215538473	20.85376406948808
98	0.25257756046841734	0.7545592195481773	20.80236536748241
