Stock Solution c_S1=0.021533203124999997,c_Ion1=0.105,c_Stot=0.2798069621579237
	0	c_Stot	c_Iontot	c_S1	c_Ion1	Mcount	Scount	Ioncount	fraction_of_Micelles	mean size	percent neutral
24	0.019	0.022008224495749164	0.022009172592134675	0.018146484375	0.019	6.040982803186702e-08	4.4399838696959626e-07	6.09147099532581e-08	2.0174202923791218e-05	7.349770748153446	0.1371957911131541
25	0.01975	0.02300390977182003	0.023001917980069942	0.01882421875	0.01975	8.232760571345402e-08	6.064655400650487e-07	8.607986190858896e-08	2.6363585411379666e-05	7.366490678423068	0.14193693824608097
26	0.0205	0.024010058240996036	0.024004231304589417	0.0194990234375	0.0205	1.1106455308903668e-07	8.200492493427858e-07	1.202599047983588e-07	3.415440483782711e-05	7.383537110038882	0.14664961268452964
27	0.02125	0.025026805511240993	0.025016147287576614	0.0201708984375	0.02125	1.484286230354449e-07	1.0985140563961326e-06	1.6624730199421567e-07	4.389349874888052e-05	7.400958345708067	0.15133834749426783
28	0.022000000000000002	0.026054297184862622	0.026037704358256426	0.02083984375	0.022	1.9663474940435604e-07	1.4587970775109538e-06	2.2758455135024613e-07	5.599065164415586e-05	7.418816266859886	0.15600836803056814
29	0.02275	0.027092689872661144	0.027068944993271976	0.021505859375	0.02275	2.5838320886855267e-07	1.921645204173289e-06	3.087426250492076e-07	7.092854984887988e-05	7.437190723762889	0.1606657797072544
30	0.0235	0.028079880520044627	0.028099715392985423	0.022123046875000003	0.0235	3.317849294275532e-07	2.4734957961361492e-06	4.0888672637323653e-07	8.808783193968584e-05	7.45511798984905	0.16530722510705656
31	0.02425	0.029137908881296092	0.029149746237686455	0.022781738281250002	0.02425	4.295811042474557e-07	3.211033917226158e-06	5.457480789401725e-07	0.00011020124780770908	7.474802512208441	0.16996023493006743
32	0.025	0.03020732645828572	0.030209585881891172	0.0234375	0.025	5.52524111486861e-07	4.141402089940377e-06	7.232006141721925e-07	0.00013709925953425152	7.495423283511962	0.17462699792634825
33	0.02575	0.03128834460023106	0.03127929665550331	0.024090332031249998	0.02575	7.062567993920444e-07	5.309102483905259e-06	9.520356870351687e-07	0.00016968307373685894	7.517240879628214	0.1793213994119157
34	0.0265	0.03238119334219714	0.03235894762495029	0.024740234374999996	0.0265	8.975465396710209e-07	6.768071763876837e-06	1.2457453705538857e-06	0.00020901242558769785	7.540636016888382	0.1840620806065902
35	0.02725	0.033409825233418164	0.033434491183130896	0.025333984375	0.02725	1.1166323399509208e-06	8.446848563437026e-06	1.5951295620972306e-06	0.00025282528431151653	7.564574534719538	0.18884315850078076
36	0.027999999999999997	0.034524100530121025	0.03453337603007341	0.0259765625	0.028	1.4042438337498792e-06	1.0662413926929015e-05	2.0659404451200958e-06	0.00030883973117928	7.592993232846327	0.19375916741539664
37	0.02875	0.035650963420744884	0.03564242400202366	0.026616210937500002	0.02875	1.7578112001715452e-06	1.3405088149058553e-05	2.665568507927152e-06	0.0003760091414881172	7.626011341690363	0.19884751806830575
38	0.0295	0.03679075394536866	0.036761744844900336	0.0272529296875	0.0295	2.191270086271567e-06	1.67993161767771e-05	3.4307039044056964e-06	0.0004566178828985877	7.666474471597902	0.20421687813389716
39	0.03025	0.037855075989673574	0.03787358292291977	0.02782763671875	0.03025	2.6776183976658337e-06	2.066038859639685e-05	4.33758982513327e-06	0.0005457759113211862	7.715957066326993	0.20994715587729754
40	0.031	0.03901863475280352	0.03901283171125712	0.02845703125	0.031	3.3159527459943444e-06	2.583523874515048e-05	5.595760922037785e-06	0.0006621256460874556	7.791196293843249	0.21659412468515168
41	0.03175	0.040196535671723634	0.040162838850623266	0.02908349609375	0.03175	4.099861577309564e-06	3.2435104423619854e-05	7.29191249417005e-06	0.0008069129312165182	7.911268176255018	0.22481544683605031
42	0.0325	0.041290587299547654	0.04130281040636039	0.029643554687500004	0.0325	4.9850187152540175e-06	4.040156927104244e-05	9.512794434542171e-06	0.0009784692326593534	8.104597310219672	0.23545606287527066
43	0.03325	0.042497198001331796	0.04247464103972012	0.0302626953125	0.03325	6.19277353319901e-06	5.2573183549023406e-05	1.3240604190722927e-05	0.00123709764458767	8.489440679072532	0.25185091137530863
44	0.034	0.04361745864058507	0.04363613765780584	0.0308125	0.034	7.639933018785442e-06	7.014812956710609e-05	1.933317730758166e-05	0.0016082580634772432	9.181772849921908	0.2756050293413296
45	0.03475	0.0448705718242673	0.04483773956085898	0.03142431640625001	0.03475	9.86861974522279e-06	0.00010487164933726395	3.278190947845344e-05	0.0023372033177554994	10.62677983798396	0.31259076867407554
46	0.0355	0.046057162208052116	0.04603925196162632	0.031963867187499995	0.0355	1.3107871964308983e-05	0.00017166058183513966	6.11258202375467e-05	0.0037271202480887644	13.095991653149262	0.3560853609144297
47	0.03625	0.047334341097563716	0.047288259324649015	0.03249755859375	0.03625	1.8894915173194275e-05	0.00032215542184835244	0.00012867816213274486	0.00680595555738989	17.04984747988633	0.39942882660319545
48	0.037000000000000005	0.048500611020596676	0.04854833114220403	0.032880859375	0.037	2.7840139316303456e-05	0.0005953424731010987	0.000255717315513479	0.012274947893919842	21.38432090217524	0.42952976995151176
49	0.03775	0.04995446900247034	0.04995416962621159	0.03325244140625	0.03775	4.481017832437572e-05	0.001164483083122697	0.000525674386964263	0.02331088902306441	25.98702184787434	0.45142294858814597
50	0.0385	0.051416469615306014	0.05143614423558384	0.0334619140625	0.0385	6.842848859603595e-05	0.0020057417132055416	0.0009311817296382766	0.03900971280627284	29.3115010189153	0.464258046540837
51	0.03925	0.053052048112330295	0.05304767735241419	0.033577148437499996	0.03925	0.00010017746374246831	0.0031757690377229933	0.0015017340914519964	0.059861384257941304	31.701431829888573	0.47287257782723724
52	0.04	0.054719141884850844	0.05472306331126992	0.033593750000000006	0.04	0.00013645620894656016	0.0045437782650638026	0.002176129213165366	0.08303818569789671	33.29843544783855	0.47892504568217736
53	0.04075	0.056433020055408185	0.056455282105359085	0.033547119140625	0.04075	0.000176239110711034	0.006067171825434245	0.002934445041114918	0.10751102491905012	34.4257968674282	0.48365945873057437
54	0.0415	0.05816617828273388	0.05822337591776929	0.033455322265625	0.0415	0.00021811231717328713	0.007688961661572874	0.0037492814909983116	0.13218956253578165	35.25230377275807	0.4876187001602696
55	0.04225	0.06011157818187503	0.060110594530945444	0.03334820556640625	0.04225	0.0002658398756840596	0.009551191036658892	0.004691436988572162	0.15889103772588667	35.92836105599941	0.49118868741769783
56	0.043	0.06208353621692067	0.06202980909382515	0.0332158203125	0.043	0.00031506765943989325	0.011486080770422867	0.0056787832513895825	0.18501009237441557	36.45591804262638	0.49440565192721647
57	0.04375	0.06376077755032267	0.0638243478170289	0.033047485351562496	0.04375	0.000358101489515892	0.013191859129501236	0.006560312770379856	0.206896145817696	36.838325211478356	0.49730009288144145
58	0.0445	0.06575830376375862	0.06578385270655061	0.032886108398437496	0.0445	0.00040887569765105954	0.015208302419709496	0.007605952515604489	0.23127577125995227	37.19541784234015	0.5001184422626556
59	0.04525	0.06768092706099918	0.06771897250663574	0.03271124267578125	0.04525	0.0004581938311299928	0.01717647011550364	0.008636159744913802	0.25378597577457684	37.48734476224442	0.502790135973207
60	0.046	0.06972283111372457	0.06972287651135813	0.03253466796875	0.046	0.0005105075704667663	0.01926978670230861	0.009738589463863682	0.27637699724036957	37.74632898135066	0.5053812797365813
61	0.04675	0.07158149343740733	0.07164609650713023	0.032346069335937505	0.04675	0.0005586318733455529	0.021204284241542727	0.010769009433189994	0.2962257871873586	37.95752668846805	0.5078695093179193
62	0.0475	0.07369882030163258	0.07370648147059258	0.03216339111328126	0.0475	0.0006129677202511779	0.023389781584255087	0.011936378664797562	0.3173698234045811	38.158259907504714	0.5103245031083392
63	0.04825	0.07576659346498897	0.07575126761163861	0.03197622680664063	0.04825	0.0006661992241660715	0.025536760775657794	0.013093197773700743	0.33704512249792634	38.33201818513667	0.5127196001374407
64	0.049	0.07776257900453112	0.0777682255430537	0.031785400390625	0.049	0.0007177592155560462	0.027621582125199003	0.014226909413295324	0.3552040387393727	38.48307555870339	0.5150649716156629
65	0.04975	0.07967157071777198	0.07974860287984532	0.031591735839843746	0.04975	0.0007672562841827471	0.029627608393703132	0.015328406779080192	0.3718717746717429	38.61500909733357	0.5173690220077972
66	0.0505	0.08174608526326323	0.08182058148126269	0.03140222167968751	0.0505	0.0008207166427878791	0.03179461736744027	0.016522148346356055	0.3889436083091407	38.74006655870612	0.5196523724571002
67	0.05125	0.08405598779468477	0.08402130966865945	0.031217956542968748	0.05125	0.0008798250899804515	0.034190363688131206	0.01784458256355413	0.4067570268955094	38.86040995817802	0.5219184775664927
68	0.052000000000000005	0.08606688403129586	0.08607613437697716	0.03102734375	0.052	0.00093176425982118	0.03630172678969083	0.01902740315444232	0.42178507097446105	38.9602052311576	0.5241459521932667
69	0.05275	0.08806123711472029	0.08812932100729827	0.030837371826171876	0.05275	0.0009832949325502126	0.038398358038507635	0.020211071054352728	0.43604154673054185	39.050702660411396	0.5263524818973806
70	0.0535	0.09043016222699382	0.09038492379296081	0.030655395507812506	0.0535	0.0010438210319379355	0.04085768908295549	0.02159541137522608	0.4518148378457656	39.142427516621304	0.5285519533760168
71	0.05425	0.09252053908815934	0.09250288477857457	0.030469268798828122	0.05425	0.0010976421862539168	0.04304907969761871	0.022847235744487646	0.4652921407710223	39.219592902618444	0.5307253001682973
72	0.055	0.0947198889690663	0.0946853670573645	0.030286254882812502	0.055	0.00115407690849497	0.045346536694022485	0.024164529394684678	0.4787435583759161	39.292473803291706	0.5328858862526984
73	0.05575	0.09664666496417434	0.09673098905079378	0.030100372314453124	0.05575	0.001203935784200558	0.04737967935781043	0.025349404232630435	0.4902360508287943	39.35399211451437	0.535026926653349
74	0.0565	0.09900044710927144	0.09900995099129976	0.02992251586914063	0.0565	0.0012640767347376742	0.04982760241650108	0.026765550088278564	0.5033068422560154	39.41817853869566	0.5371631142223049
75	0.05725	0.10115393702305708	0.10118999873788512	0.0297431640625	0.05725	0.0013193849337156474	0.052080852403832985	0.028086348876152342	0.514867279876231	39.47358429898321	0.5392835865736575
76	0.057999999999999996	0.10338085186184816	0.10341657763589547	0.029566406250000003	0.058	0.001376460805415713	0.05440540703999873	0.029454749488276283	0.526261934005949	39.525576628073644	0.5413937895294344
77	0.05875	0.1057428886461988	0.10572339564416955	0.02939292907714844	0.05875	0.0014367982353005048	0.0568615967965878	0.03090397046423346	0.5377344758080036	39.57521341519136	0.5434945939838252
78	0.0595	0.10800833950579469	0.10798592425723746	0.029219787597656248	0.0595	0.0014948066031567379	0.05922327343413505	0.032311275585767296	0.5483213028282663	39.6193549781404	0.5455840873386063
79	0.06025	0.11020746307401866	0.1102199139327665	0.02904753112792969	0.06025	0.0015512163503590018	0.061519629464669136	0.03369205511818335	0.558216546762815	39.65896146622713	0.5476634923091137
80	0.061	0.11237921288127786	0.11244614218282001	0.028876708984375	0.061	0.0016069695300262737	0.06378853743272805	0.035066709667472426	0.5676186529275388	39.69492653148509	0.5497337151593119
81	0.06175	0.11493085578037404	0.11488748000300264	0.028711639404296878	0.06175	0.0016719156361539014	0.06642888431631043	0.036655241345579126	0.5779899911582668	39.732198730507946	0.5517967330452227
82	0.0625	0.11721888786449813	0.11719248282623648	0.028545379638671875	0.0625	0.001730500894007682	0.06881050946946807	0.03811068712884183	0.5870257833277787	39.76334811946223	0.5538498032157709
83	0.06325	0.11965063302999986	0.1195842746449943	0.0283822021484375	0.06325	0.001792577061388321	0.07133244087100701	0.03965332714070252	0.5961726993380965	39.79323534116923	0.5558947185391994
84	0.064	0.12188061172137726	0.12187227614436086	0.028218749999999997	0.064	0.0018497871411595657	0.07365568800052379	0.0410947929809561	0.6043265369302782	39.81846687200542	0.5579310179094907
85	0.06475	0.12437358474489846	0.12431371059532582	0.02805938720703125	0.06475	0.0019133821833444277	0.07623645956121478	0.04268931567117265	0.6129634336550055	39.843822224768495	0.5599593149639231
86	0.0655	0.12675919590389761	0.12670339513827455	0.027900665283203126	0.0655	0.0019743996858934995	0.07871109374418289	0.04423401484322864	0.6209497715957243	39.86583583179755	0.5619794204231565
87	0.06625	0.1290747386362709	0.12906151588604597	0.027742996215820315	0.06625	0.0020337425807912587	0.08111605351141657	0.04574877266204393	0.6284425160836421	39.88511342465826	0.5639915982303685
88	0.067	0.1313649858787081	0.13141278278177312	0.027586791992187498	0.067	0.0020924962625979804	0.08349527014793406	0.04725798266908189	0.6355976030403331	39.902231435419075	0.5659959251027251
89	0.06775	0.13368208568572473	0.1337864406389475	0.02743246459960938	0.06775	0.002151926331863253	0.08590003890924447	0.04879056085820545	0.6425695594785092	39.917741438140965	0.5679923021892213
90	0.0685	0.13664587495227348	0.13653381843178775	0.02728460693359375	0.0685	0.0022270703083868	0.08894099556282402	0.05069446466539648	0.6508867947450926	39.93632137606347	0.5699786059802775
91	0.06925	0.13864364864215065	0.1387417577412343	0.02713108825683594	0.06925	0.002278813612491802	0.09102957136139814	0.05206527301024215	0.6565722429618979	39.9460363332921	0.5719599931272539
92	0.07	0.14143266691261058	0.14140713829039123	0.026984863281250007	0.07	0.0023497885030468965	0.09389712842438687	0.053890408619262045	0.6638998646783963	39.959821193538666	0.5739303163318643
93	0.07075	0.1438991359893235	0.14389685745282355	0.026837844848632816	0.07075	0.0024129709845144886	0.09644601219995207	0.05554264826778531	0.6702334349464601	39.9698184598593	0.5758936735780654
94	0.0715	0.14672096957105205	0.1465984864027473	0.026694671630859368	0.0715	0.002484821630238253	0.09934477179475987	0.057406079019403256	0.6771000224794079	39.980645123905475	0.5778470067654959
95	0.07225	0.14930339111329616	0.14917111198611172	0.026551345825195315	0.07225	0.0025508975275297698	0.10200665722888075	0.05914274898713211	0.6832172830654252	39.98853584983543	0.5797930311002021
96	0.073	0.15166938411563602	0.15162654764886224	0.026408142089843746	0.073	0.0026117519950873726	0.10445409272536665	0.06076426347712301	0.6886959641487606	39.99387879164702	0.5817317626498939
97	0.07375	0.15384858532339796	0.1539806660662577	0.02626533508300781	0.07375	0.0026681007982079777	0.10671614814925864	0.06228627869185478	0.6936440002027682	39.99704517195686	0.5836631078994532
98	0.0745	0.15665801604478666	0.15670823946198162	0.02612774658203125	0.0745	0.0027398166963205858	0.10959995325654764	0.06417977259093872	0.6996128000575108	40.00265908435918	0.5855821164513548
99	0.07525	0.15941622609517792	0.15941460638096128	0.025991195678710936	0.07525	0.002810332927181732	0.11243254255565659	0.06605327944913594	0.7052766541376398	40.006840993179615	0.5874925350588609
100	0.076	0.1621705554646623	0.16212715374000503	0.02585595703125	0.076	0.00288080141647527	0.11526066486800873	0.06793394296283731	0.7107373131809033	40.00993064250605	0.5893939883188438
101	0.105	0.2798069621579237	0.2798812652165661	0.021533203124999997	0.105	0.005917611051620084	0.23522344293331052	0.1540719748333801	0.8406632955778629	39.74973023428308	0.6550026345676008
