Stock Solution c_S1=0.028569946289062502,c_Ion1=0.105,c_Stot=0.2740313197122094
	0	c_Stot	c_Iontot	c_S1	c_Ion1	Mcount	Scount	Ioncount	fraction_of_Micelles	mean size	percent neutral
26	0.0205	0.023538735794156704	0.023538670402706532	0.019739257812499997	0.0205	4.857491500272317e-09	3.503360653314691e-08	4.531048248407332e-09	1.4883384919016642e-06	7.212283651177337	0.1293343362785187
27	0.02125	0.024504258386117972	0.024513629137854882	0.020419921874999997	0.02125	6.419005647034356e-09	4.6356528050212065e-08	6.187729939544084e-09	1.8917743732441921e-06	7.221761531185011	0.13348130672861677
28	0.022000000000000002	0.025477338103309172	0.025496554776031882	0.021097656249999996	0.022	8.40804217977446e-09	6.080199961219779e-08	8.366345598948e-09	2.3865130401633446e-06	7.231409918287156	0.1375998429707826
29	0.02275	0.026514470782112644	0.026495422170843542	0.02181689453125	0.02275	1.1085656744006057e-08	8.028005308788333e-08	1.1375272803565428e-08	3.027782592667939e-06	7.241794955566366	0.1416948839223214
30	0.0235	0.02750508475075844	0.02749484091711494	0.022490234375	0.0235	1.4292156524802773e-08	1.0364473806284691e-07	1.5107641644640513e-08	3.768202825115416e-06	7.251861388656123	0.14576371099012972
31	0.02425	0.028503378630920805	0.02850224504527909	0.02316064453125	0.02425	1.8293819513799194e-08	1.3285256684689162e-07	1.9902809133415245e-08	4.660941026225276e-06	7.262155765048393	0.149811250213574
32	0.025	0.02950938501889936	0.029517635341351534	0.023828125	0.025	2.3258044185069403e-08	1.691488855926071e-07	2.6021933729331037e-08	5.7320369599120845e-06	7.272704628413808	0.15384040892828893
33	0.02575	0.03052313809172272	0.030541013423181	0.024492675781249997	0.02575	2.9381889949608166e-08	2.1400416527414534e-07	3.378151049518441e-08	7.011211122233172e-06	7.283539814531205	0.15785445321547525
34	0.0265	0.03154467368578534	0.03157238177094321	0.025154296874999996	0.0265	3.689650493636703e-08	2.691489247169665e-07	4.356365823632302e-08	8.532309682387058e-06	7.2946997332443795	0.16185707701464533
35	0.02725	0.03264507448011943	0.032623437919623154	0.025866210937500002	0.02725	4.677074849061812e-08	3.4175287259852194e-07	5.668355610582987e-08	1.0468742315372767e-05	7.306978905139291	0.16586124258396365
36	0.027999999999999997	0.03368484966460974	0.0336714965492222	0.026523437500000004	0.028	5.809474746658041e-08	4.251944619032555e-07	7.222185421235094e-08	1.2622721078965566e-05	7.318982876168846	0.169856055718768
37	0.02875	0.03473256545373845	0.03472758195951305	0.027177734375000002	0.02875	7.17981289151154e-08	5.263874832822646e-07	9.151485415997973e-08	1.5155444937788398e-05	7.331493051923338	0.17385454074504797
38	0.0295	0.03578826603637417	0.03579170080109025	0.0278291015625	0.0295	8.831261917865452e-08	6.486211061793035e-07	1.153660339758833e-07	1.8123848345154907e-05	7.344602755662325	0.17786352136372163
39	0.03025	0.03685199780468663	0.036863860803454815	0.0284775390625	0.03025	1.08138003897191e-07	7.957264179028756e-07	1.4473571571110844e-07	2.1592490646509254e-05	7.3584344931999	0.181891303913922
40	0.031	0.03792380949521964	0.03794407083237867	0.029123046875	0.031	1.318519637703452e-07	9.721649243954467e-07	1.807724279087597e-07	2.5634685368778412e-05	7.3731546849672025	0.18594831326708827
41	0.03175	0.039003752352358194	0.03903234095717921	0.029765625	0.03175	1.6012156319103366e-07	1.1831380924628987e-06	2.2485322215964887e-07	3.0333955609564968e-05	7.388999138431787	0.19004816393966278
42	0.0325	0.040181738491208076	0.04014578086896732	0.030468750000000003	0.0325	1.9673257247785885e-07	1.4573144046237108e-06	2.830733825537335e-07	3.6268077473615955e-05	7.407590854268544	0.19424317886079298
43	0.03325	0.04128096656721913	0.04125107875938351	0.031106933593750004	0.03325	2.371808761779598e-07	1.761570221962827e-06	3.4967541159836024e-07	4.267269806036168e-05	7.427117440282575	0.19850211319349786
44	0.034	0.042388543119794266	0.042364501594118226	0.031742187500000005	0.034	2.8499866015199184e-07	2.123147195033648e-06	4.307779207998741e-07	5.0087760483615144e-05	7.4496743033857005	0.20289592818035732
45	0.03475	0.04350453343351656	0.04348606599074354	0.03237451171875	0.03475	3.4141323444856897e-07	2.5527254014848233e-06	5.296838710353025e-07	5.8677227406331966e-05	7.47693745852541	0.20749739503011388
46	0.0355	0.04462900787287919	0.044615790903535756	0.03300390625	0.0355	4.078780689965275e-07	3.0639765188356094e-06	6.508936669161192e-07	6.865437223168861e-05	7.511991332050989	0.21243428691923386
47	0.03625	0.0457620440977035	0.04575369863897786	0.03363037109375	0.03625	4.861592547809337e-07	3.6757162947889666e-06	8.010871972718991e-07	8.03223799824411e-05	7.560724718580677	0.21794043202071772
48	0.037000000000000005	0.04690373191545574	0.04689981711103029	0.034253906249999994	0.037	5.785032995144292e-07	4.41669262690042e-06	9.91344615251799e-07	9.416505780097701e-05	7.634688740077372	0.22445406529172765
49	0.03775	0.048054184454495705	0.04805418509690773	0.034874511718749994	0.03775	6.879908113571254e-07	5.336693309203333e-06	1.242366592581201e-06	0.00011105574612876526	7.756925268632894	0.23279707500498334
50	0.0385	0.04921356468144808	0.049216864846180514	0.035492187499999994	0.0385	8.1932553940211e-07	6.532996663435875e-06	1.5970468660447823e-06	0.0001327478857856156	7.973627513434071	0.24445854610384163
51	0.03925	0.0503821494468601	0.05038797284341999	0.03610693359375	0.03925	9.806587779738849e-07	8.21434924812986e-06	2.151197295401086e-06	0.00016304086543179018	8.376358252868878	0.261882862588396
52	0.04	0.051560485678802635	0.051567755555325875	0.03671875000000001	0.04	1.187898793949213e-06	1.0857090335596176e-05	3.1292563737045365e-06	0.00021056997801050008	9.139743546250587	0.2882223760674554
53	0.04075	0.052749773149336675	0.052756776776484965	0.03732763671875	0.04075	1.4750146796192985e-06	1.5587848114798075e-05	5.0715953426039295e-06	0.0002955055004818365	10.567927445184004	0.32535570691051907
54	0.0415	0.053952804028419156	0.05395638160772287	0.03793359375	0.0415	1.9188304767226154e-06	2.512302223266205e-05	9.298455880386858e-06	0.00046564812867610594	13.092882637330455	0.3701169307687066
55	0.04225	0.055176267900195135	0.05516984456320077	0.03853662109375	0.04225	2.6988455074345003e-06	4.607372766338158e-05	1.905801552214842e-05	0.0008350279824420426	17.071643240216027	0.41364171055113746
56	0.043	0.056436394550165324	0.05640520358840695	0.039136718749999994	0.043	4.24158179198008e-06	9.458850843974825e-05	4.236036297125545e-05	0.0016760196889556824	22.300291042034086	0.4478383650402786
57	0.04375	0.05761952487720031	0.05764160273983547	0.039648437499999994	0.04375	7.132710918133202e-06	0.00019477264625531593	9.144749167318972e-05	0.003380323712672373	27.306959232029623	0.46950890400347395
58	0.0445	0.0589261783883708	0.05894474346987006	0.040154296874999995	0.0445	1.3179447585628676e-05	0.0004164173115644848	0.00020147623555476224	0.007066762565526658	31.595960973247514	0.48383251598694016
59	0.04525	0.06028694103208585	0.060317999346090355	0.04056591796875	0.04525	2.4212644874156534e-05	0.0008351341035829976	0.00041161848223772446	0.013852653481597673	34.4916512807067	0.49287710856465683
60	0.046	0.06178271013806703	0.06180543027258743	0.04087890625	0.046	4.2461577646292065e-05	0.001542629986685272	0.0007700112345715715	0.024968635775897925	36.33002050784567	0.4991548467342672
61	0.04675	0.06345901066439127	0.0634340364283904	0.0410888671875	0.04675	6.923057066978534e-05	0.002595223036417245	0.001307836743691157	0.04089605257387823	37.48666248608423	0.5039400180019404
62	0.0475	0.0650068712203921	0.06506988443294963	0.04114501953125001	0.0475	9.885938995214858e-05	0.003772208297332297	0.0019152564815307777	0.05802783961934453	38.15730907461778	0.50772818746124
63	0.04825	0.06695523778286556	0.06692642635197385	0.04118212890625	0.04825	0.00013908280668078639	0.005380383931660404	0.0027505630715352475	0.08035792433608968	38.68475234332237	0.511220594379854
64	0.049	0.06878027843253134	0.06876724852616672	0.04112841796875	0.049	0.00017978078816604742	0.0070176951206365815	0.0036094832683319783	0.10203062971779696	39.03473331174277	0.5143402792916656
65	0.04975	0.07060842956375993	0.07063758009173432	0.04102917480468749	0.04975	0.0002222953074740673	0.008735956538787566	0.004518858158220437	0.12372398866199019	39.298879666214695	0.5172711354683084
66	0.0505	0.07255807057311081	0.07258901424604672	0.040907958984375006	0.0505	0.00026860957091953	0.010614441032124514	0.005520498852146255	0.146288909673104	39.516242834490754	0.5200932235092279
67	0.05125	0.07455852742376531	0.07458535817929292	0.0407647705078125	0.05125	0.0003169866134946825	0.012582955006300113	0.0065786697001528616	0.16876614172893833	39.6955406651934	0.5228239071711702
68	0.052000000000000005	0.07651564937532503	0.07657731784850559	0.040599609375	0.052	0.0003651274346298217	0.014547809472236502	0.007644529078786211	0.1901285500548587	39.84310159269613	0.5254762989146422
69	0.05275	0.07879219103777811	0.07874536762053677	0.040438232421875	0.05275	0.0004208897634439694	0.01682779448332785	0.008886737630846589	0.21357185606451162	39.98147720589084	0.5280987737074595
70	0.0535	0.08091146849041034	0.08084911867889906	0.04025561523437501	0.0535	0.0004736106544247326	0.018989463184877355	0.010076913509378504	0.23469433368556392	40.09509289427358	0.5306581555924899
71	0.05425	0.08273748258817504	0.08281468479360736	0.040051757812500005	0.05425	0.000520001723049122	0.020897227020402698	0.011141597948230886	0.25257267161992863	40.18684187788478	0.533161549967991
72	0.055	0.08515232147469004	0.08509578142446364	0.039866943359375004	0.055	0.0005799676649274378	0.023363350434946015	0.012514949829612279	0.2743712682206831	40.283884512542784	0.5356658868110326
73	0.05575	0.087195281045501	0.08719570536887755	0.0396619873046875	0.05575	0.0006316642933180834	0.025495321472594333	0.013719583585416403	0.2923933631143426	40.36213815200697	0.5381216157703281
74	0.0565	0.08955676627001816	0.08947355329906649	0.03946447753906251	0.0565	0.0006907995988610432	0.02793548367231565	0.015100948077367116	0.31193046417161563	40.43934553287859	0.5405651197774789
75	0.05725	0.09139416649855235	0.09148497951120162	0.03924755859375	0.05725	0.0007379809940977758	0.029888396221817458	0.01622840197827033	0.3270273953676341	40.500224885002275	0.5429666368791035
76	0.057999999999999996	0.09381445540525651	0.0938153837194014	0.039046630859375014	0.058	0.0007986737105173517	0.03239880743293908	0.01766923841893303	0.3453498428678588	40.56576172008005	0.5453669384438251
77	0.05875	0.09615897325194726	0.09611628795384738	0.03884155273437501	0.05875	0.0008576939970145678	0.03484348827593505	0.019085316934678395	0.36235295675049706	40.62461483608033	0.5477441518925024
78	0.0595	0.0984035222482651	0.09837351865305241	0.038632873535156244	0.0595	0.0009144449237762686	0.037197334986600425	0.0204622517128987	0.37800816613814076	40.67750174935769	0.5500999391561198
79	0.06025	0.10052865389332245	0.10057531344722481	0.038421142578125	0.06025	0.0009684450553154442	0.03943997880324236	0.021788053315548506	0.3923257427190332	40.72505568258168	0.5524357257960115
80	0.061	0.10286925088472472	0.10290326263760317	0.03821435546875	0.061	0.0010274759829556346	0.04189202950315948	0.023239987697848116	0.40723568163341334	40.77178464323125	0.5547591743220597
81	0.06175	0.10511696397344222	0.1051897462715557	0.038005798339843744	0.06175	0.0010843537513245702	0.0442571130294203	0.024654063406821747	0.42102731430296875	40.814275761354565	0.5570644291784859
82	0.0625	0.10767273191425684	0.10765494379856638	0.03780364990234375	0.0625	0.0011484320482520796	0.0469214480928883	0.026245904111295265	0.4357783745122517	40.856965080609704	0.5593583569573006
83	0.06325	0.11019197137666478	0.11011016122224537	0.037601013183593754	0.06325	0.0012116673615567121	0.04955281122564909	0.027830606858520915	0.44969529636841427	40.89638195914198	0.5616352769934368
84	0.064	0.11222192137397231	0.11230273350356212	0.037390625000000004	0.064	0.001263447052048854	0.0517116283322121	0.029159686362331835	0.4607979234278696	40.92900311758577	0.5638903144762847
85	0.06475	0.11467533916847641	0.11473937805015415	0.03718856811523437	0.06475	0.0013251301512325136	0.05428150622528826	0.0307306721042689	0.4733494282108906	40.96315080809279	0.5661352132847103
86	0.0655	0.11714279540105209	0.11719308557369551	0.03698767089843749	0.0655	0.001387134930290079	0.05686596506271484	0.03232060360292845	0.485441421028306	40.99526572431059	0.5683646372181242
87	0.06625	0.11965498955512441	0.11968112838376985	0.03678848266601563	0.06625	0.0014501797821672388	0.05949467361486349	0.03394640459793476	0.49721849323679573	41.02572270449872	0.5705788860644151
88	0.067	0.1222500362604547	0.12222528993754474	0.03659155273437499	0.067	0.0015151597018173185	0.06220470300947422	0.03562949583487336	0.5088317755337641	41.0548821585371	0.5727781680662752
89	0.06775	0.12497407403114216	0.12485229052830821	0.03639743041992187	0.06775	0.0015831606639161867	0.06504113545607855	0.03739622077398068	0.5204370263217235	41.08309215767747	0.5749626065374254
90	0.0685	0.12721686063628967	0.12721394661584154	0.036198303222656256	0.0685	0.0016398366769837139	0.06740812847079014	0.03890312878906162	0.5298678817700789	41.10661105274181	0.5771281545951754
91	0.06925	0.1296302280963782	0.1296809560798658	0.03600289916992189	0.06925	0.0017005043942582702	0.06994140080524074	0.04051560964667708	0.5395454581260192	41.12979715982912	0.579279356435784
92	0.07	0.13228048430393674	0.1322926100876727	0.03581176757812501	0.07	0.0017667295126784772	0.07270616926566097	0.04227253901794649	0.549636400624345	41.15297148992189	0.5814161225230684
93	0.07075	0.1348556111901535	0.134869821443371	0.035621139526367175	0.07075	0.0018311727600141476	0.07539737543426593	0.04399712915944924	0.5590970577260718	41.174364910104615	0.583536613921097
94	0.0715	0.13778926095786348	0.13766390203793633	0.035435791015625	0.0715	0.001904045657412743	0.07843971292244784	0.0459376331302952	0.5692730505785573	41.19634033830541	0.5856425453228398
95	0.07225	0.13988477156130988	0.13997912218947783	0.0352430419921875	0.07225	0.001957162103164275	0.08066024972670177	0.04740639536704583	0.5766192332905181	41.21286100742138	0.5877293403835373
96	0.073	0.14285670144252566	0.14281361979095336	0.035060852050781244	0.073	0.002030912666817853	0.08373981981951478	0.04939000085433347	0.586180549977245	41.23260501926112	0.5898030466364055
97	0.07375	0.14546010974235737	0.14544141751151202	0.03487640380859375	0.07375	0.002095966691433835	0.08645752730701006	0.05117069751918017	0.5943727628154951	41.249475795755664	0.5918593685599334
98	0.0745	0.1481745751055718	0.14814283683181695	0.034694519042968754	0.0745	0.0021636264329781443	0.08928384280018081	0.053025648513539664	0.6025584533417263	41.265831032247654	0.5938997118684981
99	0.07525	0.15053843467226952	0.1506451575624512	0.034511016845703124	0.07525	0.0022230042322451044	0.09176500850564481	0.05468488672367533	0.6095786016735347	41.27972730531759	0.5959230823839727
100	0.076	0.15362955960901986	0.15358637700776598	0.03433544921875001	0.076	0.0022995270863842483	0.09496069489897332	0.05677997647339496	0.6181147374284214	41.29574966141777	0.597931349742143
101	0.105	0.2740313197122094	0.27404242525576405	0.028569946289062502	0.105	0.0052813258527789	0.21896018793966626	0.14527570264725767	0.7990334395704133	41.45932177702213	0.663479986997855
