Stock Solution c_S1=0.0258270263671875,c_Ion1=0.105,c_Stot=0.28536348134241507
	0	c_Stot	c_Iontot	c_S1	c_Ion1	Mcount	Scount	Ioncount	Vnew	Vstock
13	0.01075	0.011679437310845153	0.011669810404930068	0.010561035156249999	0.01075	1.2807991008350205e-10	9.109963217818207e-10	7.224204741362872e-11	0.0010348373826901255	3.324371446975753e-06
14	0.0115	0.012555820415737738	0.012552037364934508	0.011275390625	0.0115	2.1224829567530363e-10	1.5115402506038489e-09	1.2761101723934853e-10	0.0010381617541371012	3.3769233029285152e-06
15	0.01225	0.013440329620585546	0.013443074329371486	0.01198681640625	0.01225	3.413481612674381e-10	2.4340144223061744e-09	2.178462236990253e-10	0.0010415386774400297	3.4303861696815802e-06
16	0.013000000000000001	0.014332988983782909	0.014342912462240188	0.0126953125	0.013	5.346681819160035e-10	3.817425752242198e-09	3.6086079090169587e-10	0.0010449690636097112	3.6063387173531236e-06
17	0.01375	0.015265137264208948	0.015254630213662485	0.013427734375	0.01375	8.298590178380721e-10	5.933087935880432e-09	5.904398619333007e-10	0.0010485754023270644	3.548758161842417e-06
18	0.0145	0.016176164440509365	0.016172404229616837	0.0141318359375	0.0145	1.2434422209135196e-09	8.901982092440752e-09	9.29854644671213e-10	0.0010521241604889069	3.605382106192642e-06
19	0.01525	0.01709545588440179	0.017098979038227536	0.0148330078125	0.01525	1.8283532567634632e-09	1.31074457225544e-08	1.4332913744752318e-09	0.0010557295425950995	3.66304883471757e-06
20	0.016	0.01802304296212496	0.018034349664846377	0.01553125	0.016	2.6429722810369878e-09	1.8974061776616535e-08	2.166871234526857e-09	0.0010593925914298172	3.879325701800544e-06
21	0.01675	0.01899842904825151	0.01898315159935427	0.01625927734375	0.01675	3.8167111093885215e-09	2.7441287544366366e-08	3.2660452849164745e-09	0.0010632719171316178	3.7913044549422774e-06
22	0.0175	0.01994483127538691	0.019936544532597612	0.016953125	0.0175	5.356527924043528e-09	3.856898331960901e-08	4.774574031279899e-09	0.0010670632215865601	3.852599642161306e-06
23	0.01825	0.02089966990602544	0.020898746365279643	0.01764404296875	0.01825	7.420913254868501e-09	5.3514025450535074e-08	6.878173992169723e-09	0.0010709158212287215	3.915096093455879e-06
24	0.019	0.02186298536181327	0.021869756617956124	0.01833203125	0.019	1.0159328096313305e-08	7.3374958178829e-08	9.77599962093123e-09	0.0010748309173221773	3.978835878465065e-06
25	0.01975	0.022834820501688915	0.022849575987315573	0.019017089843749998	0.01975	1.3756504402168659e-08	9.951358104567931e-08	1.3723458161529756e-08	0.0010788097532006425	4.043863142115976e-06
26	0.0205	0.02381522076937093	0.023838206399958966	0.019699218749999997	0.0205	1.8439300889659563e-08	1.3360748282384427e-07	1.9045649796850528e-08	0.0010828536163427585	4.330304155281562e-06
27	0.02125	0.02485697966426636	0.024843275837045004	0.020419921874999997	0.02125	2.4848939646947774e-08	1.8036997245438058e-07	2.6546924807718808e-08	0.00108718392049804	4.189510012524071e-06
28	0.022000000000000002	0.02585699905872573	0.02585011701120866	0.021097656249999996	0.022	3.2710231184231675e-08	2.3784998385428802e-07	3.610118140193186e-08	0.0010913734305105641	4.259042290702698e-06
29	0.02275	0.02686577628119329	0.026865806824928114	0.0217724609375	0.02275	4.270924698510493e-08	3.1112427709839574e-07	4.864963742967632e-08	0.001095632472801267	4.330076026967129e-06
30	0.0235	0.027883369759174877	0.02789035314516024	0.0224443359375	0.0235	5.5342591540392614e-08	4.0392192595870013e-07	6.500874201800788e-08	0.001099962548828234	4.402669035581964e-06
31	0.02425	0.028909841524320155	0.028923765447095504	0.02311328125	0.02425	7.120534755388065e-08	5.207329519911486e-07	8.6190567630956e-08	0.0011043652178638161	4.476882443406754e-06
32	0.025	0.029945257475185734	0.029966054913136465	0.023779296874999998	0.025	9.100808068243792e-08	6.669477388594747e-07	1.1344574596047763e-07	0.0011088421003072229	4.552780989548626e-06
33	0.02575	0.030989687671103834	0.03101723454445283	0.024442382812499996	0.02575	1.1559663933017176e-07	8.490227141472184e-07	1.4831615881283344e-07	0.0011133948812967714	4.9395039940054445e-06
34	0.0265	0.032113216006041924	0.0320895049556764	0.025154296874999996	0.0265	1.482058840581474e-07	1.0912478773869583e-06	1.9570296823367972e-07	0.0011183343852907768	4.724268590478012e-06
35	0.02725	0.03317854084007802	0.033159265125392315	0.02581298828125	0.02725	1.861485608210995e-07	1.374122077756057e-06	2.528412184829576e-07	0.0011230586538812548	4.806119853933121e-06
36	0.027999999999999997	0.034253165278783824	0.03423799365448592	0.026468750000000003	0.028	2.326150452079027e-07	1.7218963818815824e-06	3.249615030537223e-07	0.001127864773735188	4.889979337410192e-06
37	0.02875	0.03533718126161767	0.035325712876578985	0.02712158203125	0.02875	2.892992790683682e-07	2.1480371239987472e-06	4.1569781909084336e-07	0.0011327547530725981	4.975938299900096e-06
38	0.0295	0.03643068735404233	0.03642244791377721	0.027771484375000002	0.0295	3.5820670106610714e-07	2.668776587812227e-06	5.295841293342929e-07	0.0011377306913724983	5.064095983401666e-06
39	0.03025	0.03753378965737904	0.03752822704883843	0.02841845703125	0.03025	4.4171728429719e-07	3.3038616613773053e-06	6.723478793990711e-07	0.0011427947873559	5.154561891249909e-06
40	0.031	0.03864660311480003	0.03864308226874454	0.029062499999999998	0.031	5.426696862177798e-07	4.077693215344402e-06	8.513714779695425e-07	0.00114794934924715	5.247459866173852e-06
41	0.03175	0.0397692535649019	0.039767050134447056	0.02970361328125	0.03175	6.644806752158667e-07	5.021207599070765e-06	1.07647643445008e-06	0.0011531968091133239	5.342936003154e-06
42	0.0325	0.040901881295016894	0.04090017331094204	0.030341796875000004	0.0325	8.113280408331564e-07	6.175252370371753e-06	1.3613642367016343e-06	0.001158539745116478	5.441175024525449e-06
43	0.03325	0.04204464775245358	0.042042503501617916	0.03097705078125	0.03325	9.884555932419167e-07	7.597114416536821e-06	1.7264578421050114e-06	0.0011639809201410033	5.542435823661237e-06
44	0.034	0.043197749153107624	0.043194107482112935	0.031609375	0.034	1.2027261441600402e-06	9.373939880243098e-06	2.2048389511711286e-06	0.0011695233559646646	5.647131272662862e-06
45	0.03475	0.04436144556504565	0.04435508016378741	0.03223876953125	0.03475	1.4636998667232372e-06	1.165162347465526e-05	2.8552111047339124e-06	0.0011751704872373274	5.756011680121814e-06
46	0.0355	0.04553612538986059	0.0455255739122154	0.032865234374999996	0.0355	1.7858609758104476e-06	1.4699089974860857e-05	3.7911139484092526e-06	0.0011809264989174493	5.870593374866058e-06
47	0.03625	0.046722451928837255	0.046705865964985493	0.03348876953125	0.03625	2.1934111787025327e-06	1.9054654921801806e-05	5.2482328969996606e-06	0.0011867970922923154	5.994170944574446e-06
48	0.037000000000000005	0.04792170209840369	0.04789651596789026	0.034109375	0.037	2.730891729460693e-06	2.5864529020230842e-05	7.741823225458633e-06	0.0011927912632368899	6.1342252908284115e-06
49	0.03775	0.049136557718102394	0.04909873791363565	0.03472705078125	0.03775	3.4871853106778522e-06	3.76738894798459e-05	1.2438532668405944e-05	0.0011989254885277183	5.688617444335894e-06
50	0.0385	0.05025210550381149	0.05028647546107598	0.0352666015625	0.0385	4.524780105582849e-06	5.7743294951229096e-05	2.0964908794517123e-05	0.0012046141059720542	6.517107710814044e-06
51	0.03925	0.0515172418846323	0.05152115102682975	0.035876953125	0.03925	6.412034545072418e-06	0.00010171476988884987	4.0474130169956823e-05	0.0012111312136828681	6.200659628640364e-06
52	0.04	0.052708372231339486	0.05275422753202703	0.03640625	0.04	9.528147969858279e-06	0.00018606845937387678	7.914770529771076e-05	0.0012173318733115085	6.7726270815735595e-06
53	0.04075	0.05399558773632794	0.05403821999411894	0.0369296875	0.04075	1.5422392416371705e-05	0.0003626200158383733	0.00016181850468743875	0.001224104500393082	7.441209520116652e-06
54	0.0415	0.0553935520657821	0.055396366209150304	0.037406738281250004	0.0415	2.632410353546905e-05	0.0007123508900901479	0.00032822065824247154	0.0012315457099131987	7.6162669995703925e-06
55	0.04225	0.056807017307514945	0.056816762912863306	0.037752685546875	0.04225	4.3305469689610535e-05	0.0012816769170783948	0.0006027855386341388	0.0012391619769127691	8.49609395196614e-06
56	0.043	0.05836340301696162	0.05834896643489588	0.0380029296875	0.043	6.833414080408755e-05	0.002144530963101597	0.0010235493555255312	0.0012476580708647353	9.326719429163212e-06
57	0.04375	0.06004772414581518	0.05998951992136599	0.038153076171874994	0.04375	0.00010112473181984419	0.0032968894736445167	0.001591427236638035	0.0012569847902938985	9.427095573400686e-06
58	0.0445	0.06172496138670765	0.0616755524256652	0.03819873046875	0.0445	0.00013810455869401388	0.004614586383354068	0.0022480080369292194	0.0012664118858672993	9.811504110948314e-06
59	0.04525	0.06344427657489678	0.06341613561030542	0.0381796875	0.04525	0.00017889692121468058	0.006082632423175409	0.0029870877235268836	0.0012762233899782476	1.0291709882593248e-05
60	0.046	0.06521955933146151	0.06521073987273086	0.038116210937500006	0.046	0.00022300590071422691	0.007682264925337412	0.0038004436516417064	0.0012865150998608407	1.1402688826043981e-05
61	0.04675	0.0671536052791447	0.06710282438142716	0.038030029296875004	0.04675	0.00027229160313346247	0.009480297994945083	0.004722505602996037	0.0012979177886868847	1.048206008128138e-05
62	0.0475	0.06890176279641864	0.06892925389000497	0.037897949218750004	0.0475	0.0003183940609083227	0.011172524397796924	0.005601595973931395	0.001308399848768166	1.2297848609615307e-05
63	0.04825	0.07091737427945613	0.07089992971638524	0.03776599121093749	0.04825	0.00037164527906929825	0.013133944616960207	0.006626634157707159	0.0013206976973777814	1.206091939053565e-05
64	0.049	0.07285802368014963	0.0728516218777038	0.03761132812500001	0.049	0.00042375591688814266	0.015061724152868744	0.007645489365845914	0.001332758616768317	1.249855400222128e-05
65	0.04975	0.07483237549634345	0.07483450688649328	0.037446105957031246	0.04975	0.0004771573716013264	0.017043893979633663	0.008702854650953426	0.0013452571707705384	1.2683357006168248e-05
66	0.0505	0.07679876586597251	0.07682712399096983	0.03727087402343751	0.0505	0.0005307147174535754	0.01903806313745284	0.00977723161875256	0.0013579405277767066	1.4473065540705685e-05
67	0.05125	0.07899822731933269	0.07894900718168003	0.037098693847656246	0.05125	0.0005903419370433045	0.021262548999608825	0.010981738325904739	0.0013724135933174124	1.2382263018623578e-05
68	0.052000000000000005	0.08084345876014573	0.08090584087921932	0.03690527343750001	0.052	0.0006413421960868973	0.02317280395215527	0.012034520755870304	0.001384795856336036	1.4032979166311182e-05
69	0.05275	0.08289519314190073	0.08297793437893994	0.036716369628906245	0.05275	0.0006976490587843728	0.02528442560936278	0.013202886101544145	0.0013988288355023472	1.6202305925272533e-05
70	0.0535	0.08521348356643609	0.08519806383944172	0.0365330810546875	0.0535	0.0007607994915519489	0.02765541910835946	0.01451893074593856	0.0014150311414276198	1.5930181749934305e-05
71	0.05425	0.08744165409080788	0.0873845103060834	0.03634326171875	0.05425	0.0008217894033903585	0.02995065028739742	0.015807342850219452	0.001430961323177554	1.534641360705118e-05
72	0.055	0.08954175363782348	0.08951607114293633	0.0361474609375	0.055	0.0008796038881351499	0.032131316429242725	0.01704676404293194	0.0014463077367846053	1.638296100158944e-05
73	0.05575	0.09173506746220464	0.09170692204166359	0.03595303344726562	0.05575	0.0009398267454438616	0.03440560577235427	0.01834744145304161	0.0014626906977861947	1.5589141975747676e-05
74	0.0565	0.09377696829405494	0.09382880987350911	0.03575390625000001	0.0565	0.0009962229502620797	0.03653981252754298	0.019584488538940847	0.0014782798397619424	1.6888076614072032e-05
75	0.05725	0.09594095782001125	0.09602499537344233	0.0355576171875	0.05725	0.0010557381158805396	0.03879388436872968	0.02089699951508167	0.0014951679163760145	1.8645590278413275e-05
76	0.057999999999999996	0.0982740687002989	0.09832151509060198	0.035364990234375004	0.058	0.0011195758501501094	0.041213296764719666	0.02231047790029829	0.0015138135066544278	1.8112374123344757e-05
77	0.05875	0.1004860774396319	0.10056403882699332	0.035169677734375	0.05875	0.0011803214657573624	0.04351932371260114	0.023674200796648073	0.0015319258807777725	2.0613129416649564e-05
78	0.0595	0.10294070294523193	0.10294745990107244	0.0349794921875	0.0595	0.0012472653011339019	0.04606143716383628	0.02517852779384694	0.001552539010194422	2.046008669920889e-05
79	0.06025	0.10531348616506192	0.10529774383978402	0.03478790283203126	0.06025	0.001312106673182494	0.048527066953567156	0.02665320007925917	0.001572999096893631	2.0304271609945466e-05
80	0.061	0.1076079544237237	0.10761587347472173	0.034595458984374994	0.061	0.0013749248574127914	0.05091875201963213	0.02809890024246385	0.0015933033685035765	2.020492151344088e-05
81	0.06175	0.10983387200480697	0.1099063335885486	0.0344027099609375	0.06175	0.0014359621108737783	0.05324525351904873	0.029519796959467465	0.0016135082900170174	2.4808779412847275e-05
82	0.0625	0.11249188945438125	0.11244430996810992	0.03421783447265625	0.0625	0.0015080581994233696	0.055992042679072186	0.031186042386197377	0.0016383170694298647	2.0843632587188432e-05
83	0.06325	0.11466363324128269	0.11472451801999138	0.034026214599609375	0.06325	0.0015676514522046908	0.058267817391341334	0.032601296737017574	0.001659160702017053	2.684509537203199e-05
84	0.064	0.11738156796568433	0.11731753795078287	0.033843750000000006	0.064	0.0016412372497617148	0.06107544952017417	0.03432625957296187	0.001686005797389085	2.2754804521276268e-05
85	0.06475	0.11961850835260811	0.11965301530556641	0.033655456542968754	0.06475	0.0017024419494056338	0.06341567834091676	0.035799935224246626	0.0017087606019103613	2.421600002238806e-05
86	0.0655	0.12193456978422554	0.1220417455948006	0.0334696044921875	0.0655	0.0017656451676471387	0.06583316198914421	0.03732791164355824	0.0017329766019327493	2.9873971063822438e-05
87	0.06625	0.12470410150158616	0.12469564105523628	0.03329078674316407	0.06625	0.0018404691216334888	0.06869352328254538	0.039119055845138195	0.0017628505729965717	2.5718164035468463e-05
88	0.067	0.12701425274097297	0.12710014821007334	0.033107421875	0.067	0.0019034539963057775	0.0711057210059296	0.04066629503602795	0.0017885687370320401	3.326320655428135e-05
89	0.06775	0.12990541024714353	0.12984454023192377	0.032932189941406245	0.06775	0.001981342385827693	0.07408611165359724	0.04255055535848405	0.0018218319435863216	2.9342552387641865e-05
90	0.0685	0.13236954131912806	0.1323559560473655	0.032753234863281244	0.0685	0.002048218551615089	0.07664912583959405	0.04420678192646106	0.0018511744959739634	3.4574639286833273e-05
91	0.06925	0.13517463887450623	0.13507264097349667	0.03257928466796875	0.06925	0.002123829689548026	0.07954611262048131	0.04606736366459084	0.0018857491352607966	3.057113908618447e-05
92	0.07	0.13757060788539827	0.1375637276931663	0.03240234375000001	0.07	0.0021888843596716842	0.08204223848927653	0.0477068208806032	0.0019163202743469811	3.764027923659406e-05
93	0.07075	0.140417628013772	0.14032498236443292	0.0322313232421875	0.07075	0.002265507281600347	0.08498055848134675	0.049614797431923055	0.001953960553583575	3.4002020328405474e-05
94	0.0715	0.14289677521506977	0.14288251221829695	0.03205804443359375	0.0715	0.0023326332542565886	0.0875578504281042	0.05132301001121295	0.0019879625739119807	3.67074354680111e-05
95	0.07225	0.14547970843247396	0.1455093676128143	0.03188719177246094	0.07225	0.00240239541588279	0.09023672209624031	0.053101238981474355	0.0020246700093799917	4.050808691215942e-05
96	0.073	0.14822350280101304	0.14823966505110248	0.031719177246093744	0.073	0.0024762629656486473	0.09307339586661958	0.05498325483478593	0.0020651780962921513	4.570917142686006e-05
97	0.07375	0.151193133100313	0.1511127081074272	0.03155441284179687	0.07375	0.002555908486701539	0.09613198303518428	0.05700800354774033	0.0021108872677190115	4.3533617140624856e-05
98	0.0745	0.1539042656431896	0.15384316133463344	0.031388763427734376	0.0745	0.002628870610774484	0.09893618970738685	0.05889309682974363	0.0021544208848596363	4.105734587239257e-05
99	0.07525	0.15636266692065384	0.15643247489365386	0.03122250366210938	0.07525	0.002695297730295254	0.10149125628392067	0.060639801125853335	0.002195478230732029	4.909716878514298e-05
