Temperature=295.0
	x	y	K	H
1350	10	9.0	5.786231860165033e+16	117.7916424641472
1351	11	1.0	28266747.04492249	142.89565214916888
1352	11	2.0	2729984403.127141	140.94795122505965
1353	11	3.0	158196091601.34055	139.00025030095046
1354	11	4.0	6111391056367.181	137.05254937684126
1355	11	5.0	165265590230738.06	135.10484845273203
1356	11	6.0	3192249062026800.5	133.15714752862283
1357	11	7.0	4.404362551810194e+16	131.20944660451363
1358	11	8.0	4.2537052647234355e+17	129.26174568040443
1359	11	9.0	2.738800945091597e+18	127.3140447562952
1360	11	10.0	1.0580465946771161e+19	125.366343832186
1361	12	0.0	1259122.4336984365	153.740790758338
1362	12	1.0	291852580.0081417	151.7930898342288
1363	12	2.0	31005629660.365757	149.84538891011957
1364	12	3.0	1996335959644.6167	147.89768798601037
1365	12	4.0	86762184239192.92	145.94998706190117
1366	12	5.0	2681419655431205.5	144.00228613779194
1367	12	6.0	6.042628673841273e+16	142.05458521368274
1368	12	7.0	1.0004455264651721e+18	140.10688428957354
1369	12	8.0	1.2077798866844037e+19	138.15918336546434
1370	12	9.0	1.0368587664175904e+20	136.21148244135512
1371	12	10.0	6.008349505658683e+20	134.26378151724592
1372	13	2.0	376983412937.4608	158.13894535231827
1373	13	3.0	26699799579896.727	156.19124442820907
1374	13	4.0	1289324808119929.2	154.24354350409988
1375	13	5.0	4.4827980383092696e+16	152.29584257999068
1376	13	6.0	1.154522068634624e+18	150.34814165588145
1377	13	7.0	2.230060102373714e+19	148.40044073177225
1378	13	8.0	3.23066673776139e+20	146.45273980766305
1379	13	9.0	3.4668414805462876e+21	144.50503888355382
1380	13	10.0	2.6786027143383373e+22	142.55733795944462
1381	13	11.0	1.4110785923627761e+23	140.60963703533542
1382	14	2.0	4870552294745.7	165.8379812286575
1383	14	3.0	376315867634563.56	163.8902803045483
1384	14	4.0	1.998939058011929e+16	161.9425793804391
1385	14	5.0	7.722250377804892e+17	159.9948784563299
1386	14	6.0	2.2374300503994974e+19	158.04717753222067
1387	14	7.0	4.939190111948259e+20	156.09947660811147
1388	14	8.0	8.347917045237571e+21	154.15177568400227
1389	14	9.0	1.0749820060478167e+23	152.20407475989305
1390	14	10.0	1.038210765989083e+24	150.25637383578385
1391	14	11.0	7.292344267931169e+24	148.30867291167465
1392	14	12.0	3.521449794355039e+25	146.36097198756542
1393	14	13.0	1.0464596166607362e+26	144.41327106345622
1394	15	2.0	66431313608273.37	172.94228371903444
1395	15	3.0	5560441382804600.0	170.99458279492524
1396	15	4.0	3.2221432962416506e+17	169.04688187081604
1397	15	5.0	1.3692471966924132e+19	167.09918094670684
1398	15	6.0	4.4080340350156256e+20	165.1514800225976
1399	15	7.0	1.094721726802916e+22	163.2037790984884
1400	15	8.0	2.114550524817625e+23	161.2560781743792
1401	15	9.0	3.176785751698976e+24	159.30837725026998
1402	15	10.0	3.681743303719501e+25	157.36067632616079
1403	15	11.0	3.2325492756876486e+26	155.4129754020516
1404	15	12.0	2.0813169837435788e+27	153.46527447794236
1405	15	13.0	9.27748924512226e+27	151.51757355383316
1406	15	14.0	2.560039985106633e+28	149.56987262972396
1407	16	2.0	950998792663428.5	179.4435992925209
1408	16	3.0	8.57237331231895e+16	177.4958983684117
1409	16	4.0	5.381443259846783e+18	175.5481974443025
1410	16	5.0	2.494734519089451e+20	173.6004965201933
1411	16	6.0	8.83446185943846e+21	171.65279559608408
1412	16	7.0	2.437790549738694e+23	169.70509467197488
1413	16	8.0	5.297405774593377e+24	167.75739374786568
1414	16	9.0	9.095467936192858e+25	165.80969282375645
1415	16	10.0	1.2298082899911758e+27	163.86199189964725
1416	16	11.0	1.2957174585298392e+28	161.91429097553805
1417	16	12.0	1.042829715255298e+29	159.96659005142882
1418	16	13.0	6.197897160526542e+29	158.01888912731962
1419	16	14.0	2.565381236556328e+30	156.07118820321043
1420	16	15.0	6.607010235023916e+30	154.1234872791012
1421	17	2.0	1.4214127387590862e+16	185.32675427773802
1422	17	3.0	1.3727913583588536e+18	183.37905335362882
1423	17	4.0	9.28083197468034e+19	181.43135242951962
1424	17	5.0	4.6609515340767104e+21	179.48365150541042
1425	17	6.0	1.800606906983536e+23	177.5359505813012
1426	17	7.0	5.465474670247183e+24	175.588249657192
1427	17	8.0	1.3196301454275094e+26	173.6405487330828
1428	17	9.0	2.548980757628886e+27	171.69284780897357
1429	17	10.0	3.938862976281808e+28	169.74514688486437
1430	17	11.0	4.841618400557467e+29	167.79744596075517
1431	17	12.0	4.676004174944249e+30	165.84974503664594
1432	17	13.0	3.473888470780029e+31	163.90204411253674
1433	17	14.0	1.917176760657161e+32	161.95434318842754
1434	17	15.0	7.406388356345384e+32	160.00664226431832
1435	17	16.0	1.788260660502656e+33	158.05894134020912
1436	18	3.0	2.27418310874279e+19	188.62279082175917
1437	18	4.0	1.6472936575058297e+21	186.67508989764997
1438	18	5.0	8.909295971411166e+22	184.72738897354077
1439	18	6.0	3.72863453394963e+24	182.77968804943154
1440	18	7.0	1.234659927214112e+26	180.83198712532234
1441	18	8.0	3.279173380840724e+27	178.88428620121314
1442	18	9.0	7.037788308972683e+28	176.93658527710392
1443	18	10.0	1.2234691920456626e+30	174.98888435299472
1444	18	11.0	1.718718172047608e+31	173.04118342888552
1445	18	12.0	1.9365815581368e+32	171.0934825047763
1446	18	13.0	1.7264659557622968e+33	169.1457815806671
1447	18	14.0	1.1910070070953004e+34	167.1980806565579
1448	18	15.0	6.134757184415142e+34	165.25037973244866
1449	18	16.0	2.221841012136464e+35	163.30267880833946
1450	18	17.0	5.0490350123258184e+35	161.35497788423027
1451	18	18.0	5.418139795375862e+35	159.40727696012107
1452	19	3.0	3.882195145943451e+20	193.20040733119396
1453	19	4.0	2.999519451312386e+22	191.25270640708476
1454	19	5.0	1.7381500543969087e+24	189.30500548297556
1455	19	6.0	7.833906443449774e+25	187.35730455886633
1456	19	7.0	2.8102051283937163e+27	185.40960363475713
1457	19	8.0	8.142234574686487e+28	183.46190271064793
1458	19	9.0	1.9222422332650352e+30	181.5142017865387
1459	19	10.0	3.7129785804542855e+31	179.5665008624295
1460	19	11.0	5.867952601632558e+32	177.6187999383203
1461	19	12.0	7.556308268174808e+33	175.67109901421108
1462	19	13.0	7.859206208834807e+34	173.72339809010188
1463	19	14.0	6.506032488173455e+35	171.77569716599268
1464	19	15.0	4.1889897908958375e+36	169.82799624188345
1465	19	16.0	2.022849812861405e+37	167.88029531777426
1466	19	17.0	6.895254525880604e+37	165.93259439366506
1467	20	4.0	5.585559869399233e+23	195.1325444576248
1468	20	5.0	3.4524787847904946e+25	193.18484353351556
1469	20	6.0	1.6671909964783954e+27	191.23714260940636
1470	20	7.0	6.440649729078075e+28	189.28944168529716
1471	20	8.0	2.0216099912362322e+30	187.34174076118796
1472	20	9.0	5.206554765814895e+31	185.39403983707874
1473	20	10.0	1.1062606256265719e+33	183.44633891296954
1474	20	11.0	1.9425808314654803e+34	181.49863798886034
1475	20	12.0	2.8141982679965842e+35	179.5509370647511
1476	20	13.0	3.3451504496310267e+36	177.6032361406419
1477	20	14.0	3.230724971321633e+37	175.6555352165327
1478	20	15.0	2.4961708592742663e+38	173.70783429242348
1479	20	16.0	1.506741185705182e+39	171.76013336831429
1480	20	17.0	6.848004838855268e+39	169.8124324442051
1481	20	18.0	2.204586467260595e+40	167.86473152009586
1482	21	3.0	1.2200025514771315e+23	200.2260798341884
1483	21	4.0	1.0604436155364199e+25	198.2783789100792
1484	21	5.0	6.96435383180938e+26	196.33067798597
1485	21	6.0	3.587268542500097e+28	194.38297706186077
1486	21	7.0	1.4848118920122166e+30	192.43527613775157
1487	21	8.0	5.019076496899989e+31	190.48757521364237
1488	21	9.0	1.4003577098892515e+33	188.53987428953315
1489	21	10.0	3.2458957097999535e+34	186.59217336542395
1490	21	11.0	6.269730753134566e+35	184.64447244131475
1491	21	12.0	1.0092109962672309e+37	182.69677151720552
1492	21	13.0	1.3495701380989445e+38	180.74907059309632
1493	21	14.0	1.489607123201171e+39	178.80136966898712
1494	21	15.0	1.3427428559616642e+40	176.8536687448779
1495	21	16.0	9.726093654392412e+40	174.9059678207687
1496	21	17.0	5.525528956161328e+41	172.9582668966595
1497	21	18.0	2.3717869458059262e+42	171.0105659725503
1498	21	19.0	7.233652758096469e+42	169.06286504844107
1499	22	5.0	1.4230878899810342e+28	198.70202322527047
1500	22	6.0	7.788318849448165e+29	196.75432230116127
1501	22	7.0	3.4385868235769766e+31	194.80662137705207
1502	22	8.0	1.2453619595286029e+33	192.85892045294287
1503	22	9.0	3.7419282086717755e+34	190.91121952883364
1504	22	10.0	9.39621904167383e+35	188.96351860472444
1505	22	11.0	1.9799582025187067e+37	187.01581768061524
1506	22	12.0	3.505756842980209e+38	185.06811675650602
1507	22	13.0	5.208980925827346e+39	183.12041583239682
1508	22	14.0	6.468172147387807e+40	181.17271490828762
1509	22	15.0	6.663380704702475e+41	179.2250139841784
1510	22	16.0	5.631019266613233e+42	177.2773130600692
1511	22	17.0	3.83887235093469e+43	175.32961213596
1512	22	18.0	2.059754686112402e+44	173.38191121185076
1513	22	19.0	8.375991327296307e+44	171.43421028774156
1514	23	6.0	1.702578442950119e+31	198.3066792514449
1515	23	7.0	7.986791383068953e+32	196.3589783273357
1516	23	8.0	3.085436873533013e+34	194.4112774032265
1517	23	9.0	9.932984185967248e+35	192.46357647911728
1518	23	10.0	2.68609957881219e+37	190.51587555500808
1519	23	11.0	6.131787629455385e+38	188.56817463089888
1520	23	12.0	1.1844082776909474e+40	186.62047370678965
1521	23	13.0	1.935820549893975e+41	184.67277278268045
1522	23	14.0	2.6708616311925034e+42	182.72507185857125
1523	23	15.0	3.0954013567157715e+43	180.77737093446203
1524	23	16.0	2.9895188901018913e+44	178.82967001035283
1525	23	17.0	2.3777421121896257e+45	176.88196908624363
1526	23	18.0	1.5309387789641415e+46	174.9342681621344
1527	23	19.0	7.781952155324316e+46	172.9865672380252
1528	23	20.0	3.00630390559678e+47	171.038866313916
1529	23	21.0	8.295626114313733e+47	169.0911653898068
1530	24	7.0	1.8573264775036945e+34	197.04403519192329
1531	24	8.0	7.62362478601744e+35	195.0963342678141
1532	24	9.0	2.617901582368736e+37	193.14863334370486
1533	24	10.0	7.58505795954936e+38	191.20093241959566
1534	24	11.0	1.8646983359099316e+40	189.25323149548646
1535	24	12.0	3.9019798157916615e+41	187.30553057137723
1536	24	13.0	6.957244102352621e+42	185.35782964726803
1537	24	14.0	1.0558840263429706e+44	183.41012872315883
1538	24	15.0	1.3596880786441957e+45	181.4624277990496
1539	24	16.0	1.4773253346616548e+46	179.5147268749404
1540	24	17.0	1.342862481799314e+47	177.5670259508312
1541	24	18.0	1.0087217942071092e+48	175.61932502672198
1542	24	19.0	6.152949953385272e+48	173.67162410261278
1543	24	20.0	2.971239912974159e+49	171.72392317850358
1544	24	21.0	1.0931826893514094e+50	169.77622225439438
1545	25	8.0	1.875870415688434e+37	194.86213122396333
1546	25	9.0	6.844213919363271e+38	192.9144302998541
1547	25	10.0	2.1152314098918586e+40	190.9667293757449
1548	25	11.0	5.571482744370008e+41	189.0190284516357
1549	25	12.0	1.2555439175196208e+43	187.07132752752648
1550	25	13.0	2.42519261719248e+44	185.12362660341728
1551	25	14.0	4.015260966125481e+45	183.17592567930808
1552	25	15.0	5.687606370857476e+46	181.22822475519885
1553	25	16.0	6.866317451956567e+47	179.28052383108965
1554	25	17.0	7.021530642420394e+48	177.33282290698045
1555	25	18.0	6.027866236661256e+49	175.38512198287123
1556	25	19.0	4.289655093705581e+50	173.43742105876203
1557	25	20.0	2.4857529199239e+51	171.48972013465283
1558	25	21.0	1.1432020560675091e+52	169.54201921054363
1559	25	22.0	4.014899109964832e+52	167.5943182864344
1560	25	23.0	1.011538423383439e+53	165.6466173623252
1561	26	8.0	4.589140179025379e+38	193.65319672308237
1562	26	9.0	1.7728649274843033e+40	191.70549579897315
1563	26	10.0	5.821553579140628e+41	189.75779487486395
1564	26	11.0	1.63561289341312e+43	187.81009395075475
1565	26	12.0	3.949161254278006e+44	185.86239302664552
1566	26	13.0	8.214930240480889e+45	183.91469210253632
1567	26	14.0	1.4734436298061154e+47	181.96699117842712
1568	26	15.0	2.276867937787125e+48	180.0192902543179
1569	26	16.0	3.0236037344016404e+49	178.0715893302087
1570	26	17.0	3.4355025933456333e+50	176.1238884060995
1571	26	18.0	3.3179864955211126e+51	174.17618748199027
1572	26	19.0	2.698518061199386e+52	172.22848655788107
1573	26	20.0	1.8243480740271843e+53	170.28078563377187
1574	26	21.0	1.0068249917330577e+54	168.33308470966267
1575	26	22.0	4.4199325282712186e+54	166.38538378555344
1576	26	23.0	1.4847800517201609e+55	164.43768286144424
1577	26	24.0	3.5849777627652266e+55	162.48998193733505
1578	26	25.0	5.539757857444624e+55	160.54228101322582
1579	27	8.0	1.1142176501628017e+40	191.4106611921664
1580	27	9.0	4.543551492515668e+41	189.46296026805717
1581	27	10.0	1.579727900164004e+43	187.51525934394797
1582	27	11.0	4.71577258865911e+44	185.56755841983878
1583	27	12.0	1.2145234912975475e+46	183.61985749572955
1584	27	13.0	2.7068747135754422e+47	181.67215657162035
1585	27	14.0	5.228564671793322e+48	179.72445564751115
1586	27	15.0	8.752838321140622e+49	177.77675472340192
1587	27	16.0	1.2680153146999576e+51	175.82905379929272
1588	27	17.0	1.5848296645946905e+52	173.88135287518352
1589	27	18.0	1.7006870924187198e+53	171.9336519510743
1590	27	19.0	1.5560647087405177e+54	169.9859510269651
1591	27	20.0	1.2022698978038246e+55	168.0382501028559
1592	27	21.0	7.740964000650916e+55	166.0905491787467
1593	27	22.0	4.077912908509581e+56	164.14284825463747
1594	27	23.0	1.7123575135137534e+57	162.19514733052827
1595	27	24.0	5.512613221277028e+57	160.24744640641907
1596	27	25.0	1.2777712064830857e+58	158.29974548230985
1597	28	9.0	1.1502353541576678e+43	186.1246516548196
1598	28	10.0	4.221381884793752e+44	184.1769507307104
1599	28	11.0	1.334285575670071e+46	182.2292498066012
1600	28	12.0	3.6511594163296334e+47	180.28154888249196
1601	28	13.0	8.680040565801725e+48	178.33384795838276
1602	28	14.0	1.7963845336023483e+50	176.38614703427356
1603	28	15.0	3.238548556173717e+51	174.43844611016434
1604	28	16.0	5.082625506480939e+52	172.49074518605514
1605	28	17.0	6.9300244247682445e+53	170.54304426194594
1606	28	18.0	8.180300815861007e+54	168.5953433378367
1607	28	19.0	8.316297221011475e+55	166.6476424137275
1608	28	20.0	7.228644138692376e+56	164.6999414896183
1609	28	21.0	5.319145455332782e+57	162.7522405655091
1610	28	22.0	3.2691252103533287e+58	160.80453964139988
1611	28	23.0	1.6472871026404835e+59	158.85683871729069
1612	28	24.0	6.628914077222275e+59	156.9091377931815
1613	28	25.0	2.048692141247341e+60	154.96143686907226
1614	28	26.0	4.566031857579441e+60	153.01373594496306
1615	28	27.0	6.533102887742723e+60	151.06603502085386
1616	29	9.0	2.8713334534516237e+44	181.62517625863737
1617	29	10.0	1.1092462152284461e+46	179.67747533452817
1618	29	11.0	3.700864635157869e+47	177.72977441041897
1619	29	12.0	1.0722814389653035e+49	175.78207348630974
1620	29	13.0	2.708499043675601e+50	173.83437256220054
1621	29	14.0	5.97908823668258e+51	171.88667163809134
1622	29	15.0	1.1549130577440763e+53	169.93897071398212
1623	29	16.0	1.951963415456807e+54	167.99126978987292
1624	29	17.0	2.883237604685056e+55	166.04356886576372
1625	29	18.0	3.712816655221877e+56	164.0958679416545
1626	29	19.0	4.15199590818058e+57	162.1481670175453
1627	29	20.0	4.009971169716449e+58	160.2004660934361
1628	29	21.0	3.319546785461274e+59	158.2527651693269
1629	29	22.0	2.3316342659985367e+60	156.30506424521766
1630	29	23.0	1.3707080463008836e+61	154.35736332110847
1631	29	24.0	6.619105448701512e+61	152.40966239699927
1632	29	25.0	2.5570759322098376e+62	150.46196147289004
1633	29	26.0	7.598792702034852e+62	148.51426054878084
1634	30	11.0	1.0049529758140316e+49	172.00058569276453
1635	30	12.0	3.0734943880808524e+50	170.0528847686553
1636	30	13.0	8.220077389387117e+51	168.1051838445461
1637	30	14.0	1.928018163672979e+53	166.1574829204369
1638	30	15.0	3.972410980224953e+54	164.20978199632768
1639	30	16.0	7.193492234172751e+55	162.26208107221848
1640	30	17.0	1.144282411162062e+57	160.31438014810928
1641	30	18.0	1.5963142798791256e+58	158.36667922400005
1642	30	19.0	1.9474233491090573e+59	156.41897829989085
1643	30	20.0	2.0688899564546873e+60	154.47127737578165
1644	30	21.0	1.902972120068016e+61	152.52357645167245
1645	30	22.0	1.503718640011842e+62	150.57587552756323
1646	30	23.0	1.0102830420185787e+63	148.62817460345403
1647	30	24.0	5.6917286949394154e+63	146.68047367934483
1648	30	25.0	2.638576932419784e+64	144.7327727552356
1649	30	26.0	9.801233747731022e+64	142.7850718311264
1650	30	27.0	2.8047315699057063e+65	140.8373709070172
1651	30	28.0	5.80455399360159e+65	138.889669982908
1652	31	12.0	8.587759728043637e+51	163.02234227045366
1653	31	13.0	2.424401046131461e+53	161.07464134634446
1654	31	14.0	6.020925606747049e+54	159.12694042223526
1655	31	15.0	1.3180602188885865e+56	157.17923949812604
1656	31	16.0	2.5459483075499795e+57	155.23153857401684
1657	31	17.0	4.3391658339330414e+58	153.28383764990764
1658	31	18.0	6.518926851694203e+59	151.33613672579844
1659	31	19.0	8.615494078443519e+60	149.3884358016892
1660	31	20.0	9.984947085141234e+61	147.44073487758
1661	31	21.0	1.0102607657070837e+63	145.49303395347079
1662	31	22.0	8.870030952844615e+63	143.5453330293616
1663	31	23.0	6.70431077817116e+64	141.5976321052524
1664	31	24.0	4.316653729566123e+65	139.6499311811432
1665	31	25.0	2.33463812038403e+66	137.702230257034
1666	31	26.0	1.0406670498675178e+67	135.75452933292476
1667	31	27.0	3.722480000540493e+67	133.80682840881556
1668	31	28.0	1.0271849843591419e+68	131.85912748470633
1669	31	29.0	2.0525145667381591e+68	129.91142656059714
1670	32	12.0	2.335781284390372e+53	154.61576233098447
1671	32	13.0	6.941177441702272e+54	152.66806140687527
1672	32	14.0	1.8195879034437247e+56	150.72036048276607
1673	32	15.0	4.217631343536604e+57	148.77265955865684
1674	32	16.0	8.655893091042652e+58	146.82495863454764
1675	32	17.0	1.573610606371847e+60	144.87725771043844
1676	32	18.0	2.5329718138203288e+61	142.92955678632921
1677	32	19.0	3.6051149832366484e+62	140.98185586222002
1678	32	20.0	4.526336178017726e+63	139.03415493811082
1679	32	21.0	4.9960075600636447e+64	137.08645401400162
1680	32	22.0	4.825112240613963e+65	135.1387530898924
1681	32	23.0	4.052228374726149e+66	133.1910521657832
1682	32	24.0	2.9352122416131556e+67	131.243351241674
1683	32	25.0	1.814277929155273e+68	129.29565031756476
1684	32	26.0	9.4350202898841e+68	127.34794939345556
1685	32	27.0	4.049903300571557e+69	125.40024846934637
1686	32	28.0	1.396918135842794e+70	123.45254754523715
1687	32	29.0	3.7217506953684306e+70	121.50484662112794
1688	33	11.0	1.7435349274278694e+53	146.70316289303125
1689	33	12.0	6.174281351020189e+54	144.75546196892202
1690	33	13.0	1.9265340404416176e+56	142.80776104481282
1691	33	14.0	5.316097972080665e+57	140.86006012070362
1692	33	15.0	1.3006775582066028e+59	138.9123591965944
1693	33	16.0	2.8264187046201654e+60	136.9646582724852
1694	33	17.0	5.459474320166531e+61	135.016957348376
1695	33	18.0	9.373734189987534e+62	133.06925642426677
1696	33	19.0	1.4294356897647984e+64	131.12155550015757
1697	33	20.0	1.9327558225858785e+65	129.17385457604837
1698	33	21.0	2.3110821162559312e+66	127.22615365193916
1699	33	22.0	2.434940039435343e+67	125.27845272782994
1700	33	23.0	2.24940392869107e+68	123.33075180372074
1701	33	24.0	1.8103833077256256e+69	121.38305087961155
1702	33	25.0	1.2588887903730325e+70	119.43534995550233
1703	33	26.0	7.482010864411903e+70	117.48764903139312
1704	33	27.0	3.746855455277911e+71	115.53994810728392
1705	33	28.0	1.5508667588543535e+72	113.5922471831747
1706	33	29.0	5.164886984150025e+72	111.64454625906549
1707	33	30.0	1.3301906430416936e+73	109.6968453349563
1708	34	13.0	5.175590606751348e+57	131.41309610192124
1709	34	14.0	1.4995657205564962e+59	129.46539517781204
1710	34	15.0	3.862056026069437e+60	127.51769425370283
1711	34	16.0	8.85862906642217e+61	125.56999332959361
1712	34	17.0	1.8117756970876738e+63	123.62229240548442
1713	34	18.0	3.3051804487840193e+64	121.6745914813752
1714	34	19.0	5.376205809521146e+65	119.72689055726599
1715	34	20.0	7.78845792796871e+66	117.77918963315679
1716	34	21.0	1.0029390663630365e+68	115.83148870904758
1717	34	22.0	1.1447470914205737e+69	113.88378778493836
1718	34	23.0	1.1536585466412303e+70	111.93608686082916
1719	34	24.0	1.0213463948898955e+71	109.98838593671996
1720	34	25.0	7.891278678252523e+71	108.04068501261075
1721	34	26.0	5.2763168925908654e+72	106.09298408850154
1722	34	27.0	3.0197530111763124e+73	104.14528316439234
1723	34	28.0	1.458229100204887e+74	102.19758224028313
1724	34	29.0	5.827648408780746e+74	100.24988131617391
1725	34	30.0	1.876101889568446e+75	98.30218039206471
1726	34	31.0	4.6759412658956015e+75	96.3544794679555
1727	34	32.0	8.467489227854531e+75	94.40677854384629
1728	34	33.0	9.912541935498105e+75	92.45907761973709
1729	35	14.0	4.077912339118469e+60	116.45279362161656
1730	35	15.0	1.1027580847268632e+62	114.50509269750735
1731	35	16.0	2.6625918141042563e+63	112.55739177339814
1732	35	17.0	5.748090551275213e+64	110.60969084928894
1733	35	18.0	1.1102938394577384e+66	108.66198992517972
1734	35	19.0	1.9188789538479016e+67	106.71428900107051
1735	35	20.0	2.965185690263438e+68	104.76658807696131
1736	35	21.0	4.091082042660976e+69	102.8188871528521
1737	35	22.0	5.028724841460918e+70	100.87118622874289
1738	35	23.0	5.490194345254063e+71	98.92348530463369
1739	35	24.0	5.3023946861878294e+72	96.97578438052449
1740	35	25.0	4.5064966963372795e+73	95.02808345641527
1741	35	26.0	3.3479582847465213e+74	93.08038253230606
1742	35	27.0	2.1556245070466074e+75	91.13268160819686
1743	35	28.0	1.1896505153732767e+76	89.18498068408765
1744	35	29.0	5.546688391147831e+76	87.23727975997843
1745	35	30.0	2.1427825101735162e+77	85.28957883586924
1746	35	31.0	6.675760268452368e+77	83.34187791176002
1747	35	32.0	1.6118516735341762e+78	81.39417698765081
1748	35	33.0	2.8303928492434472e+78	79.44647606354161
1749	36	13.0	3.363255385928913e+60	103.68348566590996
1750	36	14.0	1.0672691982396247e+62	101.73578474180076
1751	36	15.0	3.02356790382428e+63	99.78808381769154
1752	36	16.0	7.665374323426534e+64	97.84038289358233
1753	36	17.0	1.7419222676220693e+66	95.89268196947313
1754	36	18.0	3.551601214423457e+67	93.94498104536392
1755	36	19.0	6.499162995850866e+68	91.9972801212547
1756	36	20.0	1.0670645296593897e+70	90.0495791971455
1757	36	21.0	1.5703834175772005e+71	88.10187827303629
1758	36	22.0	2.0681813044568e+72	86.15417734892708
1759	36	23.0	2.4316616002499738e+73	84.20647642481788
1760	36	24.0	2.544190205002112e+74	82.25877550070868
1761	36	25.0	2.358876167999789e+75	80.31107457659947
1762	36	26.0	1.927697166036208e+76	78.36337365249025
1763	36	27.0	1.3790797255629264e+77	76.41567272838105
1764	36	28.0	8.562255455462511e+77	74.46797180427184
1765	36	29.0	4.562411980722813e+78	72.52027088016263
1766	36	30.0	2.056295917780041e+79	70.57256995605343
1767	36	31.0	7.687577356781028e+79	68.62486903194421
1768	36	32.0	2.3201916204414093e+80	66.677168107835
1769	36	33.0	5.432306110377795e+80	64.7294671837258
1770	36	34.0	9.258505761376111e+80	62.78176625961659
1771	36	35.0	1.0219206651810288e+81	60.83406533550739
1772	37	14.0	2.6832652641123037e+63	85.22502484630505
1773	37	15.0	7.947206805852074e+64	83.27732392219583
1774	37	16.0	2.11072445418944e+66	81.32962299808662
1775	37	17.0	5.036353948361006e+67	79.38192207397742
1776	37	18.0	1.0809063389180888e+69	77.43422114986821
1777	37	19.0	2.0878648977882315e+70	75.486520225759
1778	37	20.0	3.629603886125383e+71	73.5388193016498
1779	37	21.0	5.675487701549373e+72	71.59111837754058
1780	37	22.0	7.972872477137333e+73	69.64341745343137
1781	37	23.0	1.0043673121628139e+75	67.69571652932217
1782	37	24.0	1.1316801357913535e+76	65.74801560521297
1783	37	25.0	1.1366882364406637e+77	63.80031468110376
1784	37	26.0	1.0133596151862757e+78	61.85261375699454
1785	37	27.0	7.97456206863301e+78	59.90491283288534
1786	37	28.0	5.5012722785284056e+79	57.95721190877613
1787	37	29.0	3.2977822863086455e+80	56.009510984666925
1788	37	30.0	1.6986544540076973e+81	54.06181006055771
